"Length","Symbol","logFC","unshrunk.logFC","logCPM","PValue","FDR"
1229,"Mitd1",0.789833011282481,0.790481097029127,2.96313544523939,0.0540510451575478,0.13026301882969
2722,"Qars1",0.680893021008712,0.680910959090406,7.39042542126274,0.0540677542762963,0.130283244229839
2420,"Mtch2",0.690674069761114,0.69075097814878,5.47913280001118,0.0542322591762452,0.13065600898905
4050,"Lrig3",0.845775860562366,0.846630665961969,4.38036491824997,0.0542391335113818,0.13065600898905
1347,"Nudc",-0.716054164918016,-0.71611739280913,5.75674298078353,0.0542965110775831,0.130774115318318
6085,"Ndst1",0.706432794932109,0.706449736499031,7.56724304839967,0.0543225990276912,0.130816835321873
4545,"Trerf1",-1.04455073612432,-1.04846393046995,2.86549239933109,0.0545585066255156,0.131364741206379
1660,"Krt14",-0.926256027711267,-0.926535245729515,11.1587107824551,0.0546239079658351,0.131502000658492
2781,"Tmem117",0.825620594082803,0.826941530629527,1.67659801640068,0.0546434532608871,0.131528840708635
3904,"Senp8",0.92977909361947,0.933159308451815,0.0882076665180278,0.0546702834727279,0.131573204885587
1033,"4930447K03Rik",-2.43595736033392,-2.51732949584915,-1.33747080140187,0.054700622487193,0.131625998657739
10399,"Nufip2",-0.723107807019828,-0.7231355797937,7.70525290354343,0.0547393310945972,0.131698437150852
2118,"Cyp46a1",0.940021874485311,0.945131378787094,2.018903549946,0.0547475405506766,0.131698437150852
5432,"Dennd6a",0.700176835348111,0.700268148230378,5.20381266232319,0.0547747071214088,0.131743557048498
4722,"Caskin2",0.720512173194278,0.720762260600722,5.17066699184785,0.0548245531743504,0.131843203174117
1816,"Zfp707",-1.08734923428057,-1.09054122358197,3.1072808709531,0.0549111688127964,0.132031229386409
1984,"Gm4262",1.19278620673772,1.20674652365833,-0.787312166963938,0.0549419485563359,0.132084963802179
2551,"Efcab12",-1.23916897177026,-1.25095800963631,-0.710782136249441,0.0549569742380293,0.132100813478399
1307,"Apex1",0.740067359920737,0.740360269745035,3.58909015742282,0.0549953743709041,0.13217283515192
109,"Mir703",-0.728137693690153,-0.728375697457569,4.07097179296998,0.0552417144926676,0.132744509514901
4401,"Kdm4c",0.710125267753248,0.71026170806382,4.84885587122124,0.0552660186822151,0.132782543352285
4639,"Smarca5",-0.697738270095481,-0.697795008746011,6.46995414341502,0.0552837517740562,0.132804780177977
3089,"Zcchc3",-0.801439273425164,-0.801942361266983,3.1904750778292,0.0553808553077922,0.133017647714898
2136,"Slc2a6",1.56851734135347,1.58700230052923,-0.180591919146111,0.0554231783023495,0.133067403983321
2034,"Ring1",-0.766643763989848,-0.767116792529744,3.16595010859362,0.0554307741403184,0.133067403983321
2857,"Pwwp4d",-1.7625880292859,-1.81009547279184,-1.61583086072138,0.0554345416015474,0.133067403983321
1900,"Sfrp5",-1.25670884935167,-1.27367572242007,-0.226146810761418,0.0554355492113087,0.133067403983321
4271,"Zfp12",-0.760208377222395,-0.760712298185177,3.26692965346577,0.0555142430147905,0.133235884300091
573,"Rps10",-0.745517981193565,-0.745983475651203,3.15314202827949,0.0555479070074849,0.133296256628715
1137,"Ly6g6e",0.822912406813834,0.823742359542662,1.42255367115662,0.0555937866241994,0.133385919354891
11769,"Myo15a",-2.14016857447926,-2.19217581906755,0.356353812739998,0.0556269998612424,0.13344516888612
390,"Ndufb4b",0.717842981986682,0.717950314096317,4.85096253120949,0.0557675963246318,0.133761965460933
3389,"Cdk9",-0.677237056433637,-0.677303285260861,5.82785977873167,0.055784871022543,0.133782915579935
1312,"Twist2",-4.55464726266186,-144269481.131007,-0.690403714473198,0.0557953971971976,0.133787677497949
1798,"Themis3",2.04539947823675,2.12804363563312,-1.22983889250136,0.0558169839317511,0.133818955202155
2098,"Tpm2",0.839817394660068,0.840603156042989,10.5346861162201,0.0559028381018044,0.13398687486423
1101,"1700102P08Rik",-1.52266460198412,-1.54921063778234,0.328513970357859,0.0559041311275205,0.13398687486423
667,"Tnni2",-1.82509812881904,-1.84600914385027,3.86618432828525,0.05594934358296,0.134074723455265
3179,"Slc30a5",0.68805311035343,0.688105177842875,5.940004436277,0.0559594493860541,0.134078429891792
2367,"Pink1",0.732773843136392,0.732827332987339,6.89211083097915,0.0559925655558613,0.134137259433027
1866,"Oma1",0.740337709849684,0.740666615466073,3.57561002305935,0.0560409505463766,0.134232643778133
1053,"Elof1",0.701594840261909,0.701709070664303,4.64677708328412,0.0561465173359698,0.134464943291235
468,"Gm8158",-1.65214332576692,-1.67988245279761,-1.13095024252206,0.0561726049005657,0.13450685658321
1451,"Ndufaf1",0.803113933320859,0.803815921193805,2.4195170489986,0.0562069601642979,0.134568551272157
10891,"Nexmif",0.94523160592564,0.949379646706446,-0.345042021977507,0.0562802681172639,0.134723471891342
2253,"Zfp81",-0.842946084930056,-0.843913035171868,1.97977126045602,0.0563034684616876,0.134758416111893
554,"Mif",-0.691811902742831,-0.691901509136167,5.74917402721654,0.0563307192372555,0.134800159261307
2524,"Ppp1r14c",-1.63380251140346,-1.67947746188901,-1.66204536496892,0.0563381195457248,0.134800159261307
941,"4933439K11Rik",-1.74427074530025,-1.77984496873631,-1.24949755621371,0.056371677398038,0.134859854373895
4598,"Carmil3",-1.93903371227835,-1.98876727165226,0.829142541674222,0.056388214910473,0.134878819143772
1668,"Iqcd",1.51743629143549,1.52907454614387,-0.118415334504987,0.0564314005171294,0.134961509786387
1325,"Wdr31",-1.21913666525927,-1.22528789720043,0.211069298750914,0.0564511470233494,0.134988126716649
84,"Snord88c",-1.49167117646628,-1.53513011663033,-1.60334762221803,0.056472560736849,0.135018721602982
1611,"Pphln1-ps1",0.874797160750459,0.87651205618877,1.64038995855195,0.0566538936403364,0.135420157516345
4642,"Dlgap5",0.858119595116544,0.858843203014394,1.93462175823542,0.0566577537415973,0.135420157516345
3375,"Cdc42ep4",-0.75787923262155,-0.757912163880709,7.35270125728958,0.0567689194547321,0.135665159917373
8338,"Tasor2",0.704765532003527,0.704826518371208,5.88037417125555,0.0568712067980688,0.135888873473421
3526,"Gm2093",1.25199744564932,1.26037869175672,-0.878012197040242,0.056882668747778,0.135895532398039
1220,"Taf11",-0.746954627470106,-0.747206098966417,5.12939725696526,0.0569679882086081,0.136078611663288
1079,"Epm2a",-1.09376869365573,-1.10214247494482,-0.104366002290246,0.0569787448777206,0.136083555192788
3762,"Slc2a12",-0.904197841408841,-0.906036330299218,1.87818199356255,0.0569918344339326,0.136094068049932
875,"Rps24",-0.698295718197582,-0.698307220538349,8.27212407605837,0.0570984564665182,0.136327895221461
997,"Npm2",-1.70017182538,-1.74680496480731,-0.652832626700614,0.0571526088626517,0.136436394061786
2231,"Lrrc74b",-1.47735576569768,-1.50345371763888,-1.97941614790918,0.0572660712947312,0.136686424932495
2667,"Pid1",-4.73876064075608,-144269481.322816,0.705014289377663,0.0574457634238231,0.137082385681877
1661,"Ube2a",0.710217270774387,0.710316328193203,5.4686616899687,0.0574494645388778,0.137082385681877
7019,"Hif3a",-1.46175939223613,-1.46720041817157,0.0791822115126127,0.0574683357973616,0.137106530652706
5113,"Cux2",-1.8808381686007,-1.91776010798752,-1.14720727939925,0.0574772754449482,0.137106977287211
6630,"Espl1",0.832118054620539,0.832480616707662,2.96231433944035,0.0575032617677684,0.137148080936677
4783,"Garem1",0.728829763955025,0.729153534775952,3.29985434944692,0.0575125629855686,0.13714938334129
7830,"Tecpr2",0.740670236846767,0.740877903420738,4.13936900204914,0.0576040133778008,0.137346555489079
3428,"Olfm1",0.859152872794437,0.860032105753644,3.36366650641973,0.0576317773405963,0.137391841734963
4108,"Dsg3",-4.73976592427655,-144269481.323823,-0.870528666858708,0.0577260419811267,0.137595625020443
2553,"Vgf",-2.11659847258212,-2.19354062176657,-0.708657164574458,0.0577892572340333,0.137725005681979
702,"Gngt2",-1.74272625172301,-1.77829876384062,-0.170205672140448,0.0577979053529096,0.137725005681979
