"","B.lactating","B.pregnant","B.virgin","L.lactating","L.pregnant","L.virgin"
"20866",-8.97503437564515,-9.04565144617082,-8.81425539557128,-10.2346712118665,-11.2936270997968,-10.0180050633304
"20133",-10.4193036739127,-9.79250578243186,-9.57337870503157,-9.25216969995338,-9.88113317693077,-9.60597879468455
"20821",-11.0406284132127,-11.7280984914425,-11.6549758169401,-11.4349779694762,-10.8857416744381,-11.5470715765724
"259108",-19.0267376293459,-19.0267376293459,-16.3602279590447,-15.2622502354872,-14.2936107863717,-13.8832754980387
"101700",-11.7527099253665,-11.9263544622178,-11.9129997340516,-10.7639341357542,-9.83750605377408,-10.4354228695125
"259097",-14.2192889776178,-14.5981017271662,-12.9952079493302,-16.3155771584662,-16.3879065775226,-15.5262138895793
"170639",-14.4071501886318,-13.8253985224841,-12.6870557744418,-16.9444303752983,-15.9052897215755,-15.8703961493701
"15129",-14.5872293972908,-13.5392942746386,-12.1525303579164,-15.4401017217382,-16.3879065775226,-13.9604795744786
"100503605",-16.1507363887953,-15.6332319634134,-14.0277108109523,-19.0267376293459,-19.0267376293459,-15.3482424744306
"100503724",-11.8514848373719,-11.6737596832759,-11.9157976960821,-11.1211204614662,-11.5684552006139,-11.7552586245109
"94088",-15.4861670181857,-15.324582920551,-15.8306790681923,-11.2164989595294,-11.7189674958365,-12.0848203667755
"94094",-12.4751223784876,-13.125949026629,-12.9952079493302,-13.1236099521684,-13.493672045467,-12.4688875861659
"667823",-12.6882643355189,-13.0403320746504,-13.5657915461311,-13.46269486655,-13.7247760616826,-13.6500581126542
"76681",-13.6197508482447,-14.100420344654,-14.3118684505695,-14.1792478068774,-14.0561563089765,-14.2682885669841
"434218",-13.8514039949858,-14.5144329311358,-14.8589201154047,-14.2961828079083,-14.7126915834598,-13.8824836664771
"319236",-10.6931454240236,-11.1646671704188,-11.4714223448533,-11.6560805625644,-11.6484448247566,-11.5609306804113
"20128",-13.8517469381462,-13.8686304807862,-12.2410413283533,-14.0746725395486,-13.6856218304758,-11.6114418934993
"233637",-10.9484640112138,-10.9713429338998,-11.1359227729605,-11.0804978852372,-10.7473082193127,-11.1448548126661
"74349",-10.4546042083805,-10.8630364070401,-10.7542724576005,-7.86704352863374,-9.1512086237073,-10.1439854640807
"233649",-15.4859730459702,-15.3228630053621,-15.3952844830268,-12.4712370969703,-12.6421858103151,-14.5526365425678
"244189",-11.6261313730245,-11.6355022566176,-11.6057633770741,-11.8728178892551,-11.4680328884057,-11.6311407126079
"109042",-9.50247659432394,-10.2085567937187,-9.96653698717193,-13.1429894001258,-12.2183974042415,-10.2870583038612
"20597",-11.4116075626491,-11.8707309909926,-11.5279731358343,-10.5610864514321,-11.7236776489467,-11.5686727948303
"11785",-10.3731072303984,-10.8537201071285,-10.9312108253181,-13.2677832097701,-14.6025095725465,-12.4917646406435
"15458",-13.8055670842717,-13.8092551630794,-13.3961843836336,-15.9325326171437,-14.5523417804324,-13.8124768646725
"55992",-10.3873453628687,-10.6493673736263,-10.5891320726043,-11.4895959041443,-11.0721055128802,-10.9111444814474
"76932",-10.4949713634171,-10.5713248309069,-10.3273131423123,-9.10758124168237,-9.4100849386816,-9.83802531374559
"14356",-11.6691465771019,-11.5341492720649,-11.7200822768084,-10.35957814222,-10.5684758653716,-11.2662570017467
"101867",-10.6053778681283,-10.6730818873957,-10.7381847786909,-11.1744848082465,-10.9931167558209,-10.9474318196548
"16202",-8.24121894672359,-8.65729505561401,-8.97229673069859,-9.9337283049033,-9.62073083156574,-9.90517116689318
"24075",-12.1384698169717,-11.9135845514992,-11.8949762469052,-10.4426060496753,-10.4859250416431,-10.6656272431315
"12751",-9.30165339268812,-9.50283522492108,-9.53344471179639,-9.53792070824502,-9.51818619255585,-9.51389257923317
"233651",-10.1185162142495,-10.0810187306896,-9.78716703709181,-14.5809644118117,-14.4584065142964,-13.7285054626555
"27397",-10.6412770419753,-10.2489718508798,-10.5271758622731,-10.134470684943,-10.2675644467782,-10.3519988196841
"77700",-13.1867803912304,-13.8659878495177,-12.3145515589316,-11.4493059345285,-15.1404047537311,-13.7619151656061
"626055",-15.9385832459086,-14.5140238849753,-14.7145650593683,-13.4900334249191,-15.7301516414436,-15.0682494245605
"100042856",-11.4742381312076,-11.7076853895429,-10.2567480597174,-9.55414078763298,-12.9313566552213,-11.5108647952084
"100417829",-13.2616454560767,-13.6146161153195,-11.7061834097931,-11.9469002298407,-14.8375224321197,-13.3812171954388
"668108",-15.2688372521075,-15.518523494009,-14.0953934557483,-13.4900642736589,-16.387529950936,-15.1988434215208
"668139",-12.8829679561297,-13.3868441853067,-11.2223377915843,-14.5017732664821,-15.338003679997,-12.7412071356921
"60510",-12.6800844202145,-11.7301101323802,-11.079432797106,-9.78453039604086,-10.8067012094084,-12.2364512405168
"19024",-12.5826536158056,-12.2871255277537,-11.2282600771173,-10.1895967141031,-10.2300566728078,-10.0169879808335
"320635",-14.8710330901632,-14.7363075001611,-14.0509787912417,-15.1115026229281,-15.7305240937866,-15.1314094688092
"100043059",-12.0454229531027,-12.2010732704332,-12.3372130167204,-11.5555106604614,-11.3445370276665,-11.8027745087902
"66085",-8.78973705180715,-8.62666412959364,-8.64851408720808,-8.94985892938857,-8.19461911622925,-8.43998813754795
"22141",-11.6724433058813,-11.7916524188033,-13.3032131589969,-15.9326023299654,-16.1180387054184,-15.7423112207232
"320360",-12.919657735273,-12.9632518107863,-11.9883593765743,-14.9805515970767,-15.4524935824844,-15.1986164937879
"109594",-11.1270929364066,-10.7972516365321,-9.82944575613548,-14.7607410709743,-14.4152714594806,-14.0914485713162
"117229",-15.3716580906009,-14.9552230468478,-14.5486336353929,-19.0267376293459,-19.0267376293459,-17.5884005041189
"330627",-15.486070036482,-14.9560677834087,-15.1592975952677,-14.9804148655937,-14.3309288571196,-14.4480806741833
"26451",-10.5365834053237,-10.2894636383972,-10.1461493776987,-10.3851070053963,-10.0146158577879,-9.76874028267368
"100302499",-13.7188325639881,-13.0524192019976,-13.3631662385211,-13.6076054717865,-13.3946843660253,-13.6498688956616
"76954",-9.00610338890555,-9.31439993444326,-9.30900153303513,-10.5119149338512,-9.47665162601904,-9.90573152448235
"57373",-12.7972938902153,-12.6206783119942,-12.7932565711474,-11.5085144486552,-11.4548765753155,-11.2886777422741
"56786",-11.5547285699326,-11.9062403905255,-11.620534305162,-10.1897405219785,-10.4333012373572,-10.4859549953178
"78593",-12.1928118568068,-12.0311396601647,-11.5987467337224,-13.3363251133358,-12.1389225123847,-12.0013313342603
"56788",-14.2901429958602,-13.9751213323896,-14.3115712000899,-19.0267376293459,-19.0267376293459,-17.0219363505306
"19347",-8.76666973633038,-8.90298393790324,-8.81186281693108,-9.89583618790467,-9.66119669986651,-9.71230907774547
"233724",-10.1168632281969,-10.2767412700069,-10.5474307473536,-10.1020171211755,-10.6908339211277,-10.8327727290967
"233726",-8.58878926641584,-8.22302811942883,-8.40456060248547,-8.72064927342498,-8.44859550182679,-8.53977379999769
"100379145",-15.090505317978,-14.6430514161524,-14.3750083709446,-14.7608089170409,-14.9034588160792,-14.9516829766139
"767812",-12.7973614179195,-13.1902883972984,-13.3714450513612,-13.4900025754673,-13.6049492863827,-13.2200264002927
"20841",-11.4091870804876,-11.7830002370046,-11.4424649306376,-11.3603294388036,-11.5613343419765,-11.122303578058
"22390",-10.0173548970535,-9.89750501650952,-10.0500172841096,-9.53831970859343,-9.32244595703577,-9.42563033041335
"20947",-10.6030482627544,-10.5510776071418,-10.0685670954238,-10.5496935399863,-9.74542637202925,-10.1153521227439
"319934",-9.24177251955677,-9.25482869527227,-9.24641593296046,-10.0007613465822,-9.65965246354435,-9.59175030527569
"11535",-10.6364063099534,-9.68143014072224,-10.3897864386961,-12.3142208616061,-11.535798543232,-11.0352737128937
"11717",-12.2105075954245,-11.8545165418411,-11.4536421415655,-13.3365064205599,-13.3646303457037,-10.835888420252
"67150",-12.1344423157731,-12.346660535883,-12.6025935348617,-12.5014897147687,-12.7315648327771,-12.6412271144168
"114332",-11.8817152413724,-12.2069127475616,-12.4566059446245,-13.9358816986778,-16.1180387054184,-15.130731169695
"17540",-8.65862722600098,-9.0609953603684,-9.46400791050469,-14.9803806799854,-14.773382123087,-14.5532852933166
"22083",-9.89462396138702,-9.87282621536426,-9.73329072879802,-10.3512526008836,-9.95399244657615,-9.43471275656228
"13690",-6.28675885289241,-6.18863939037541,-6.22760403969313,-6.95092308757597,-6.66759257170169,-6.76406543830632
"233733",-8.1313550499406,-7.98388121911096,-8.74773586978077,-11.3736349561991,-10.6784908424342,-9.54774029934738
"74996",-9.00383809496409,-9.07237645304613,-9.02964921335847,-9.04015099241902,-8.94213359994565,-9.23403432895097
"50781",-8.42553978183736,-9.40349850119203,-8.48878083902516,-11.2272759621271,-11.785362740735,-12.6204489954495
"320878",-9.24204648707602,-9.46823892568442,-8.33642784141482,-10.2997561289142,-10.6779165696371,-11.0298290194713
"57342",-7.60031801788214,-7.69732209529502,-8.01910496402864,-9.52547001187934,-9.11090379273412,-9.04783771140448
"69625",-12.4747617311184,-12.6450361205357,-13.2917038540037,-15.6562257815435,-15.1418662368611,-14.9521302319572
"21676",-8.09463149663971,-7.93310929478998,-8.35339212068105,-10.4217267681395,-9.66805815189904,-9.52179786878613
"78748",-12.2548681199061,-10.815520752176,-10.5561047647055,-13.1826751163322,-12.1012481509664,-11.7088379370934
"11865",-9.83371088554208,-10.3655333948754,-10.3320839489349,-10.1158388652108,-10.3981217353288,-11.1272148205591
"68815",-10.3040219670524,-10.1719556510616,-10.4191235571456,-11.0020215593432,-10.1565575189975,-10.2368207097703
"67420",-8.98049611989952,-9.21376011031819,-9.28500991607029,-8.48693461505047,-8.8638562400589,-8.58987967713901
"233744",-12.6800844202145,-12.0674935411202,-13.0121115998814,-13.4901259690029,-13.0809274470666,-11.9678436040138
"66922",-11.0105254663516,-10.5377055637231,-10.4833406606665,-10.67523636986,-9.72885137420893,-9.75246750486844
"70349",-8.90227001405303,-8.89195159121978,-8.99763220185339,-8.27681111736455,-8.52896945564753,-8.78829806400844
"26440",-9.57787629224165,-9.44786956204716,-9.66580239169082,-9.54968928477082,-9.33119430476834,-9.24442010934866
"18576",-15.4863609551749,-14.7875150864857,-14.1226571444872,-14.980449050107,-14.5063742828978,-14.6284783178702
"12310",-19.0267376293459,-14.1325662750869,-15.3946414290224,-10.9118274112685,-9.32556163013826,-11.0710525813444
"20679",-13.2607236460914,-13.5826304845784,-13.0435511277151,-13.4900334249191,-12.2391044009388,-11.432736154045
"56372",-10.3545640821953,-10.3206548713404,-10.4959777809158,-10.1219489558039,-10.0872051698605,-10.1079948804919
"233765",-11.3245742033338,-11.0655641235561,-9.68747229717904,-11.3798867546168,-10.5428849645371,-10.3365021675507
"68052",-12.6165333087465,-12.1543495875127,-12.1763098516294,-12.491184314625,-12.3296970957091,-12.3642679646573
"100302592",-13.951152594595,-13.147509259838,-13.7040420413367,-13.5471153459428,-13.3968142341241,-13.7758309215058
"18704",-9.06435750492387,-9.16088579321756,-9.59078069437317,-9.32010733008177,-8.83192331083607,-9.3161605073597
"53322",-11.4307934427685,-11.2571078257708,-11.1830294426394,-7.8487792277933,-8.92812163179634,-10.2101375723416
"233781",-12.8388312001735,-11.9992426791763,-12.1899424227543,-11.6784263963831,-11.3574066383992,-15.4339923656585
"267019",-9.73504843760163,-9.35824666567801,-9.25691174511378,-9.76614456382887,-9.13116603041381,-9.09648630859297
"54208",-9.69760594848466,-9.80802948491286,-9.588471250789,-9.67920933107064,-10.1042330615693,-9.25551713603823
"233789",-8.1840832259247,-8.3120660313128,-8.30909273351498,-8.67271744452228,-8.39739173295815,-8.41080335157558
"319622",-9.62344413510448,-9.97445570100444,-9.86018033220583,-10.8158592509503,-10.2380790308705,-9.46853545683389
"12850",-12.0181511139459,-11.7122411363251,-12.1766105135589,-11.0392110368263,-11.150313390724,-11.3788716428305
"209760",-14.4067848065089,-13.9555318707717,-13.7527456509803,-12.9319817662995,-11.5774709354856,-11.6360816983509
"74424",-13.548125149291,-13.4821796375973,-14.1476457338269,-9.73322086891997,-10.5071184138335,-10.6105959903655
"56209",-10.165509142115,-10.1130416769099,-10.2470269005154,-7.91145693412548,-8.22350754751819,-8.36424550321778
"101565",-11.0237351437262,-11.385960810227,-10.9451374051934,-11.353710402353,-11.0630192953417,-10.5712826774493
"71517",-9.83344768504305,-10.0392240106157,-10.2178710480014,-10.2506821946232,-10.0537353804683,-10.2590520856805
"66356",-10.9261789024584,-10.7415901272388,-10.6732008997069,-9.32104149264615,-9.98533586393561,-10.320224214394
"434232",-14.1857938695464,-14.0521873119629,-14.006379599087,-13.3367179160647,-14.2932653308733,-14.0910393758472
"64297",-9.20326965642094,-9.40675072895525,-9.41722244787582,-8.51462424187427,-10.2495036869625,-11.6976896454672
"233802",-10.5540815418476,-10.0309357582344,-10.2845051320255,-11.0062406151585,-10.1146396343205,-10.1216834452472
"434233",-10.2100507559127,-9.97193449517675,-10.1051328869366,-9.86655433019807,-9.61193317676489,-10.2988295950416
"71151",-12.5118381019575,-12.8781061447212,-12.5017054412051,-11.9235047310558,-12.598543333553,-12.281772850938
"434234",-12.6660937605515,-12.6135374424139,-12.8173535338574,-11.958562688187,-12.2819119320567,-12.6009247038475
"233805",-9.28927812200913,-9.8895814130638,-10.0608539501161,-10.7157097468902,-10.70575477004,-11.3365926094014
"73919",-12.6373103648268,-12.8601974579856,-12.9805844414731,-12.7063468490072,-13.0114724716267,-13.1472890741497
"233806",-10.3478582494746,-10.9360693210539,-11.0179966984453,-12.3577576471951,-12.7428188216087,-10.9370817910549
"12971",-15.7640372562853,-15.6319266531025,-14.2019380059705,-12.0396269940084,-14.6557371276162,-10.1622426663412
"78552",-12.4234456447225,-12.2437817107174,-12.1643729379619,-12.6101286684775,-12.4127888985879,-12.3887439518882
"67003",-8.95526993665453,-8.77971599414455,-9.13861530217813,-8.10140364939038,-8.44804665535172,-8.77611172050728
"100504389",-13.4015595079775,-13.7152429431671,-14.5492425737823,-13.9800377436153,-14.1185815502152,-14.7543185442949
"233812",-10.9061613146458,-10.7875959753139,-11.0130107293961,-10.9568787892879,-11.0423940635054,-10.9967756764811
"233813",-14.6909061090939,-14.8393263830757,-14.283610766438,-16.3156471480734,-16.1180387054184,-16.3980102082649
"13631",-9.57157029907522,-9.70278903454059,-10.0589965199223,-8.51429344349943,-9.83215395051911,-10.5575597655649
"26939",-10.8740576907824,-10.2161119023255,-10.528404599877,-11.0181431279849,-10.6828288006293,-10.620241826191
"12585",-10.1968454332567,-9.79050602575094,-9.39764790457949,-12.481109574577,-12.3893452382407,-10.5164844426158
"668548",-13.1612430691604,-12.9385516005116,-13.2837494364703,-13.1235222955299,-13.2946766320165,-13.1650915960198
"59052",-10.0872944594566,-10.0765211361165,-10.0213983026399,-9.8308729654275,-10.1497399938707,-10.0783730926936
"80719",-15.7640372562853,-14.6891967719984,-14.4774452608199,-16.9444303752983,-15.7312686026726,-15.1981625004486
"246190",-11.1114636610105,-11.2881034555057,-13.1006881848647,-16.9443952416006,-15.7305240937866,-15.1323132345934
"76179",-10.4442868166649,-10.1616819705847,-10.1298968843567,-10.4167479319755,-10.3856360573124,-10.4679254763677
"20278",-12.3205618802688,-11.7104207816997,-11.6717296684895,-10.2754414157504,-12.2992939150744,-11.7339607961095
"20277",-14.327772826363,-13.7934605786159,-12.9927318089459,-9.06859121840285,-10.2096764058185,-9.66138635709919
"233824",-10.7241711488459,-10.9742992414642,-10.9694506522903,-10.1038207436757,-10.5317293053383,-10.6027946557582
"74105",-10.9077705070986,-10.9968361007925,-11.5718352128491,-10.6203414435427,-10.3218127695182,-11.4275338706051
"67417",-12.7565105632365,-12.5960911642605,-12.4868245447262,-11.407003504636,-11.7271363707235,-11.485715604564
"28018",-10.7506634557263,-10.5161924483326,-10.3319190813475,-9.47611738032163,-9.68893097035841,-10.0555626336712
"70316",-11.9209655946129,-11.498344027208,-11.7859157902459,-10.854766778698,-11.2723446190444,-11.4316965751877
"233826",-14.2539535058287,-14.1572384517432,-13.3591622796342,-12.2090366640243,-13.8677495825209,-13.0789993488474
"59288",-10.4192391660868,-10.7218467235317,-10.7665853063902,-10.2073345022635,-10.680429123099,-10.5943540976986
"18817",-14.1533029480623,-12.7243432212386,-12.5203932069567,-11.7389546159645,-13.0071439146359,-12.6975600614029
"70261",-13.7185805091577,-13.6612844393396,-11.9819452902124,-14.5017397320818,-15.452862913933,-13.5506427732157
"18751",-15.3714648727763,-13.7525512584489,-15.7024369833201,-15.9324977589553,-15.7308964141668,-15.0673484043734
"73951",-11.0284109657638,-10.6849322367492,-10.6859254725662,-11.683211776469,-11.2169731415963,-11.2143629699274
"19647",-8.22934470057677,-8.51602926831715,-8.06251702109292,-9.40687277119002,-8.60782697501317,-8.78138896231184
"233833",-9.95806880826484,-10.0251638207455,-9.78885370951606,-9.53855008444508,-9.33783300823712,-9.39517290576485
"70497",-9.97952044131397,-10.0131492725946,-10.0527246868972,-10.1979283644927,-10.0041975747268,-10.4730408202662
"30949",-11.2021110059477,-11.4854159437815,-11.3324073273431,-11.4972302828546,-11.4077395442338,-11.2681607048639
"73076",-19.0267376293459,-15.9098103829512,-14.6280438273723,-19.0267376293459,-19.0267376293459,-16.398717767164
"77035",-13.6015956442307,-13.715977532297,-13.2961297082864,-12.3401045266692,-13.5507920846663,-13.5910128286006
"67711",-10.8895575904688,-10.8275514448966,-10.6600458976721,-8.87009485854476,-10.223896998,-10.716896304493
"16190",-9.81956349173633,-9.12001537168443,-8.57436683771809,-7.56930262809447,-8.38152880942675,-9.33459976270969
"233863",-9.53360731764161,-9.90027618973807,-9.58858048576782,-9.60147439729267,-9.69736967288235,-9.51440081937672
"233865",-10.3000461085604,-10.5194361933146,-10.4099217795422,-10.8371229803355,-10.5416304174107,-10.1880967538527
"269994",-15.9387795179203,-15.2398259505433,-15.1577067030556,-16.3156471480734,-12.8182910994023,-11.9936391499008
"74204",-9.55396958535392,-9.24172334800887,-9.44791435714006,-9.68678344073692,-9.2714781732067,-9.62199625287061
"104175",-11.7144794325887,-11.7766111584143,-11.4445361548791,-12.0463656992771,-11.3965557639925,-11.6449305063657
"73658",-10.4592177930235,-10.5553293482297,-10.4801716140616,-10.1999296642558,-10.0230499843445,-10.4896073425753
"18020",-11.2447540927852,-11.4149823427061,-11.1430948829681,-11.5355702102706,-11.9266714494449,-11.7577124885285
"70314",-11.2024961213709,-11.5207942975471,-11.2196666542949,-11.3150541976075,-11.2455968750379,-11.1411917889203
"11937",-14.6915598634401,-15.0876073198317,-14.408834841145,-14.5808634276347,-14.414223649932,-13.8454576144954
"20399",-9.86571175326818,-9.99644896569509,-9.79849419305031,-10.1469077180079,-9.77353943136203,-9.91004424159459
"233870",-12.4997534475467,-12.1207662433351,-12.094294721691,-11.66055829455,-11.6625012534163,-11.9015332687824
"233871",-8.61270897885427,-8.62750461568328,-8.56207131728348,-8.47074634898022,-8.51845003015693,-8.6475625397826
"56347",-8.33163982397999,-8.07263241709301,-8.15465878811884,-8.26172809447169,-7.93193000845122,-8.24474640437084
"12752",-11.4176995828696,-11.5302638355714,-11.3990244445427,-10.4589213172394,-10.3765061466634,-10.9406236975351
"171504",-12.2813442851558,-11.7586242826279,-12.2020202296761,-9.7663825864685,-10.6294277590902,-12.1952279765853
"56312",-13.1728469570808,-12.778691000234,-11.9095464792931,-9.38633349431422,-10.2746984831478,-9.10525031751987
"100504712",-15.6157119378369,-15.2385413865325,-14.1750306687258,-11.7343452839308,-12.3026671549434,-11.813974918258
"75565",-11.9171439904533,-11.613809453394,-11.6950277539755,-11.0585345096436,-11.1806333447187,-11.4089741795171
"20887",-12.9284280247871,-12.9066459049669,-12.6384893513718,-12.0205793438371,-12.5018210692196,-12.3454234492927
"75764",-11.6607858300592,-11.9948475393455,-12.0428733601814,-11.7738932273219,-11.9175229737958,-12.2864423155725
"66162",-11.5329923111217,-11.2234871900994,-11.0331673440484,-11.0538552463794,-10.6883611046743,-10.6632320812715
"12721",-15.0904098187198,-14.4411182044245,-13.8830591258675,-15.6562605024107,-15.7308964141668,-15.1305049794735
"26417",-9.93258244988535,-10.1687392951985,-9.67216002462296,-10.245429288181,-9.78275406896739,-9.49979375261382
"68616",-12.0175657243193,-11.830412550448,-11.106401739441,-10.7582784724623,-10.392019778525,-10.5102939038348
"66090",-10.1068689946862,-10.5158263675414,-10.3627773711867,-11.1473276635078,-10.7439714867086,-10.4660063737409
"21389",-13.6011837933691,-13.8100014088237,-13.2071473750731,-14.5016055843538,-14.975417054621,-14.5524202171027
"56420",-10.325789222167,-10.1807134005815,-10.0154942128533,-9.94089384944506,-9.76571633278225,-9.6909133339815
"11674",-7.84962740466527,-7.72995781643841,-8.18490487092637,-8.30280035217446,-8.20172362307217,-8.39726117213722
"13446",-12.2854747216948,-12.4816170596981,-12.3384159434202,-12.7852162395937,-12.8481527923151,-12.6315395665996
"233875",-11.4182829626822,-11.51307706309,-11.4777745843593,-11.5241857445109,-11.8144861195444,-11.5924310126649
"233876",-11.0418820355741,-10.7263890458061,-10.3950293269302,-10.9948610414279,-11.2751156047398,-10.718974832166
"381921",-9.68168221521837,-9.91719085061442,-9.75659552582304,-10.3313843893314,-10.5315713819402,-9.94215720687897
"68742",-11.3698855212532,-11.6751631454301,-11.5910643205746,-10.5729404670848,-10.8572234442707,-11.0656552067695
"233877",-11.4370037490658,-11.5868493137005,-11.7403380913159,-12.0859582636408,-12.4553814636335,-11.9140310902357
"233878",-14.185883262222,-14.5152506137144,-14.0518387874848,-14.5808970900555,-14.7744567645958,-14.7114579970611
"381922",-15.7641350013565,-15.518523494009,-15.1583433309517,-15.4401017217382,-14.6560932423185,-14.6689016454861
"52858",-9.70135682973061,-9.85305981283907,-9.86431886371059,-9.27769705825389,-9.72363815783855,-9.93016039810662
"78388",-9.48855593710735,-9.55259402072951,-9.39139996614761,-9.13593458381484,-8.6922486174956,-8.72048415266645
"67278",-12.1003852929007,-12.399054589973,-12.4866403625904,-11.6651677744163,-12.1878108906801,-12.1123685951868
"69017",-12.7175699604868,-13.0875251528104,-13.1353844446191,-13.4104008032847,-13.9976995948999,-12.5757112268769
"17188",-9.16349109177898,-9.16496904892743,-9.16146895276354,-9.28252779355859,-9.1196610564586,-9.2677340122502
"110033",-13.8757506204303,-12.1657734702021,-12.0829671568566,-11.2358265187224,-12.0575516612269,-11.738811647652
"70233",-10.2265329303484,-10.377093734204,-10.3267776821762,-10.338243053315,-10.1943284890478,-10.0885316104627
"68449",-10.7375362504897,-10.8564074103774,-10.6466126233178,-10.6379210991373,-10.1352572060096,-10.4406375509715
"17907",-14.8078976998966,-15.5189568457368,-14.4753304959498,-14.5017061966688,-14.4587571091332,-13.6355913853501
"54204",-13.8754065138173,-13.647638335512,-13.3954266277192,-13.7402224869431,-13.7044990304308,-13.3240831124812
"100043580",-14.7475275981396,-15.0880324616734,-14.6295762529604,-16.9444303752983,-15.3368993559683,-16.0173651016033
"233887",-11.8534194832071,-12.377333034151,-11.6360370275524,-12.224454484458,-11.474218827216,-11.5968561664498
"244216",-11.0998971484639,-11.3729885245695,-11.1568769787444,-11.5597377704849,-11.1439175653437,-11.4820064135584
"66422",-12.6660291818946,-11.4860716512606,-11.0564852119931,-10.9160614329802,-10.7150100435857,-10.8352087336528
"20768",-10.3387792136817,-10.2994981438787,-10.2795164582881,-9.6087976606253,-9.99712069533968,-10.8998707312939
"100502641",-11.6868441421747,-11.0478075732443,-11.0080531202304,-10.9138020889428,-10.2732002723026,-10.392373922938
"16408",-13.951152594595,-14.0988582390911,-13.9600442891641,-14.980449050107,-15.0563757889858,-14.0906300621826
"233890",-11.3288507880753,-11.471843950776,-11.2208856528374,-11.4457589996515,-11.4881145481401,-11.2028986853568
"269997",-11.4580857114208,-11.9238735827808,-11.2766070236521,-11.6431893572798,-11.2921769930417,-11.0511964125051
"78921",-12.1301739954973,-12.2940341596974,-12.1199775620776,-13.0147490408246,-12.2936782141746,-12.2307204422635
"101604",-12.2228213977321,-12.2524375727857,-12.3277831097873,-12.9975671820503,-12.3826720126435,-12.6369912842145
"233893",-13.081452825931,-13.2444140607392,-13.1251304815251,-12.9641394230387,-12.5342788091221,-12.3445895044668
"69234",-13.7177400155249,-14.3337261846123,-13.939548244728,-13.4627870924131,-14.3330096536252,-12.9813641420064
"71131",-13.0923635123683,-13.3476728601088,-12.8897543338895,-13.6073865042564,-14.185462944527,-13.335475720775
"654803",-12.8746070713523,-13.1414948644755,-13.5235986462403,-13.1628101718179,-15.338003679997,-14.0900158699948
"233895",-9.58492528506402,-9.84188727267025,-9.71633375984285,-10.3549828141139,-10.0715441670561,-10.2381060885342
"14123",-9.66937431776918,-9.65136592537714,-9.51982649189582,-9.80930441629138,-9.17561387016564,-9.5082741606811
"629159",-13.1976959186413,-13.3865015924354,-13.7909553270468,-13.5767645090678,-13.2663774209026,-13.5120715445397
"100043597",-8.63101260612412,-8.70201906905251,-8.62861916220018,-9.15994905859608,-8.89682759971719,-8.80313006787036
"68961",-11.407351167653,-11.4307344971866,-11.3028014322463,-11.3056452164385,-11.000701007059,-11.292734371107
"233899",-13.2221678882518,-12.9826211614846,-13.2206592617661,-13.2033965138196,-12.4903405985872,-12.27910407246
"233900",-9.31043500549382,-8.93320453751089,-9.27389921076745,-9.23324239774268,-9.11057983002125,-9.29511032911802
"68232",-13.9776091853535,-13.6010096057958,-13.8591480948973,-13.8935944510679,-13.8898021567075,-14.3843893835526
"320683",-11.1252470545095,-11.2606914887706,-10.9410921875212,-11.8241554517324,-11.0940001641933,-10.5689390351393
"12055",-10.8043951360721,-10.8065229923681,-10.8766195840849,-12.5012098718594,-11.6282266095935,-11.1084853561843
"13019",-11.2645133813394,-11.4756446587688,-12.0573648779229,-12.4707578768602,-12.3688698265503,-11.8565539158319
"233902",-10.9009498761718,-10.7192925539344,-10.6928769564556,-10.7400675476661,-10.2280791851792,-10.3510911558133
"269999",-10.696765881649,-11.1495044523844,-11.4638677645551,-11.4602425082036,-11.9513883376542,-11.7088375258431
"233904",-9.69238049256703,-9.50596046374827,-9.26940635244801,-9.44455541613758,-9.20856411609403,-9.41421473374008
"101502",-10.6408673421109,-11.0711240257734,-10.7511561798186,-10.5509244325004,-10.8401977104597,-10.0366240613738
"56216",-14.4066020742002,-14.5156592502694,-14.2844980883713,-16.9444303752983,-19.0267376293459,-16.6622722707128
"20909",-9.64774383504925,-9.88486747729504,-9.92607277835053,-10.5509339108452,-10.2089307236511,-10.0006253098502
"244219",-12.7094220110979,-12.7710937371376,-12.158370706807,-12.4909560045949,-12.1072302697057,-11.9823720655719
"233905",-10.8684433197592,-11.1458539526653,-10.5771296215727,-10.8233254101828,-10.8945239999852,-10.5701319173275
"330657",-13.1261369993302,-13.6806724744836,-13.4204960677237,-12.6453348145553,-13.8182223026748,-14.1381169178608
"27973",-10.416087111287,-10.4223631036358,-10.4485612947107,-11.1187494499391,-10.8757199479749,-10.8100391936355
"12041",-10.3013760883949,-10.4189318227918,-10.530451988996,-9.22892561281621,-9.8022061150395,-10.3267548238709
"67773",-11.6668604521189,-11.9111295248218,-11.6647953721156,-11.5009659655254,-11.4982445572459,-11.7495941564084
"76560",-11.2403633348261,-11.7971466334961,-12.0353824429204,-9.48022346389689,-9.10012692711675,-10.3764297847737
"77613",-12.4933732783616,-12.5702131595382,-12.6355223441388,-13.1626925253842,-12.6670642678627,-12.4289687256379
"233908",-8.46759840110057,-8.26725496477041,-8.29673032300195,-9.09552518825511,-8.79529207999013,-8.4132679797568
"319527",-12.7338511525453,-12.6275901916604,-12.4706930059639,-14.1792478068774,-13.4949124029551,-13.075095242795
"66824",-11.092573639152,-11.2989672660164,-11.7565543367542,-10.5406866242249,-10.6105178197981,-11.2255488545761
