"","Length","Symbol","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
"10260",14177,"Hspg2",16545,11896,13777,12066,19799,16682,1251,1283,1350,1071,361,421
"10261",5746,"Usp48",2233,1755,1634,1416,1701,1726,2265,2323,1700,1526,913,995
"10262",3398,"Rap1gap",1034,981,3237,2122,1752,1981,854,945,446,215,102,108
"10263",2516,"Alpl",4980,4145,5228,6273,9869,9886,1751,1230,164,119,32,37
"10264",4816,"Ece1",3570,4135,4874,4631,5851,5106,2562,2980,1367,1188,917,984
"10265",6325,"Eif4g3",4997,4309,5464,5190,4624,4151,4622,5085,4889,4157,3306,3443
"10266",3475,"Hp1bp3",2750,2738,3287,3309,3105,2950,2441,2737,1707,1633,907,933
"10267",3140,"Sh2d5",758,1049,1060,751,243,169,108,200,53,31,10,18
"10268",3915,"Kif17",35,65,59,38,35,28,11,17,14,5,4,2
"10269",2095,"Ddost",5010,4223,4799,3986,2745,2387,4657,4764,4842,3920,4601,4714
"10270",2367,"Pink1",3147,2765,2934,3657,5011,4883,1534,1813,1864,2008,1272,1269
"10271",809,"Cda",772,1569,1617,2362,684,537,67,63,84,135,9,9
"10272",2367,"Fam43b",178,206,215,204,42,34,1,1,0,0,0,0
"10273",3732,"Mul1",1531,1322,1100,965,923,897,1100,1278,869,698,636,756
"10274",3613,"Camk2n1",1058,795,553,553,798,824,891,889,44,57,65,56
"10275",2275,"Pla2g5",0,1,2,1,0,1,36,25,1,2,1,1
"10276",1670,"Otud3",158,151,143,120,167,156,248,268,249,276,215,249
"10277",3322,"Tmco4",554,527,401,332,276,225,492,518,433,350,124,133
"10278",1762,"Nbl1",1455,1626,2072,1860,2078,1758,297,258,37,54,30,25
"10279",2683,"Micos10",1225,1245,1584,1444,1059,865,1790,1684,1270,1178,1006,996
"10280",1749,"Capzb",5294,4547,8056,7977,8424,7154,2966,3225,2888,2681,1863,1954
"10281",2047,"Slc66a1",78,73,59,40,71,67,71,108,90,102,110,122
"10282",1648,"Akr7a5",667,606,740,727,531,511,697,727,931,739,444,511
"10283",930,"Mrto4",580,464,534,408,191,200,483,475,366,285,164,169
"10284",6226,"Emc1",1351,878,1473,1384,1360,1433,507,553,325,236,223,256
"10285",15873,"Ubr4",6577,5974,6065,5953,5561,4652,5605,6105,5922,5604,2310,2436
"10286",6214,"Iffo2",11060,8597,5905,5434,8323,8011,2146,1929,825,781,241,297
"10287",3355,"Aldh4a1",1648,1189,1500,1146,1936,1929,345,379,533,286,469,513
"10288",5854,"Klhdc7a",26,29,43,25,18,24,621,628,497,374,486,643
"10289",4664,"Arhgef10l",1134,925,822,723,1188,1242,1283,1637,1437,1210,787,844
"10290",3767,"Rcc2",7966,5754,7945,6346,4283,3958,4243,4008,4213,3019,1622,1580
"10291",2640,"Padi4",3,10,4,7,0,2,37,44,11,21,61,72
"10292",3068,"Padi3",477,649,385,269,441,482,4,41,6,2,1,1
"10293",2001,"Gm13032",11,11,11,2,21,17,5,8,0,0,2,2
"10294",3756,"Padi1",33,23,21,17,41,63,20,15,2,3,9,6
"10295",4758,"Padi2",78,71,124,118,104,134,807,869,34,14,104,103
"10296",1074,"Sdhb",1680,1403,2199,2005,1479,1454,1788,1821,1772,1396,1372,1488
"10297",4327,"Atp13a2",1533,1267,1482,1278,1670,1970,942,1024,1117,909,1110,1205
"10298",1139,"Mfap2",125,211,77,90,34,34,4,14,2,4,1,0
"10299",6680,"Crocc",261,213,368,395,333,412,169,191,91,70,34,54
"10300",1894,"Necap2",859,704,818,777,675,546,813,989,670,607,506,457
"10301",3260,"Szrd1",1997,1651,2082,1801,1625,1426,2280,2391,2051,1703,797,719
"10302",5925,"Fbxo42",1138,986,1036,814,819,821,886,986,780,682,286,277
"10303",951,"Cplane2",12,4,8,2,7,10,1,3,4,1,0,1
"10304",3397,"Arhgef19",1226,937,1400,1105,1350,1746,703,796,425,363,225,286
"10305",564,"Gm13056",1,0,2,6,8,5,20,26,0,0,1,0
"10306",3932,"Epha2",12643,15725,16779,14524,12336,10546,11333,13372,6324,6425,1334,980
"10307",1433,"Fam131c",19,8,14,9,6,6,38,36,18,14,5,5
"10308",2768,"Hspb7",35,32,30,34,11,8,0,2,2,2,0,0
"10309",3415,"Zbtb17",950,785,869,729,537,643,1192,1233,1581,1415,465,484
"10310",12299,"Spen",3740,3393,2417,2282,2129,2106,2643,2633,1531,1350,678,746
"10311",2152,"B330016D10Rik",29,26,38,36,27,27,20,31,34,25,17,14
"10312",3168,"Fblim1",6844,6179,7539,7452,8774,7572,378,657,1598,1990,762,799
"10313",2066,"Tmem82",9,2,2,4,5,3,16,18,13,32,24,26
"10314",2683,"Slc25a34",13,13,15,16,11,8,9,19,72,168,1,7
"10315",4133,"Plekhm2",2042,2631,2507,2429,1385,1191,2874,3350,2040,2222,385,395
"10316",3539,"Ddi2",461,559,605,544,366,281,990,1023,918,862,472,560
"10317",3913,"Dnajc16",277,218,300,315,286,259,411,458,369,336,403,426
"10318",3896,"Casp9",207,183,180,188,178,165,314,401,329,319,222,233
"10319",912,"Cela2a",0,0,1,0,0,0,9,27,8,5,90,67
"10320",2381,"Efhd2",6567,9369,10009,10470,4351,2864,15864,16978,15728,15375,2776,1942
"10321",4263,"Fhad1",318,576,924,701,494,240,546,942,459,426,121,85
"10322",516,"4930455G09Rik",37,41,20,29,18,10,21,18,9,9,5,6
"10323",1874,"Tmem51",3847,5601,5136,4957,4334,2848,1920,2060,2010,1639,590,606
"10324",1758,"Tmem51os1",143,192,208,209,206,151,69,72,59,41,39,29
"10325",7383,"Kazn",1871,1733,2725,2166,1451,1023,2071,2143,1491,1307,423,441
"10326",11549,"Prdm2",5864,4713,4710,4236,4231,3799,3219,3345,2344,2247,1587,1577
"10327",1769,"Pdpn",3311,3261,5493,5650,2978,2156,31,20,10,14,3,8
"10328",758,"Anp32b-ps1",743,620,595,468,324,333,842,898,764,595,365,377
"10329",3882,"Pramel12",377,345,293,235,242,329,426,461,300,281,144,146
"10330",1838,"Pramel25",0,0,0,0,1,0,0,0,2,0,14,18
"10331",1036,"Gm13123",265,216,184,166,140,142,218,283,243,197,155,163
"10332",2460,"Pramel13",19,19,23,28,14,12,3,8,5,13,0,4
"10333",1797,"Dhrs3",440,400,409,392,375,461,2019,1673,374,341,214,219
"10334",13080,"Vps13d",2279,2079,1877,1831,2361,2047,2333,2213,1136,1136,785,860
"10335",4913,"Tnfrsf1b",161,203,103,78,42,32,515,460,38,23,7,17
"10336",3752,"Smarca5-ps",817,849,797,628,543,448,649,685,511,498,203,197
"10337",3990,"Zfp980",2,3,1,0,0,0,39,14,0,0,0,0
"10338",688,"Gm13232",692,724,577,416,250,240,750,793,349,158,182,200
"10339",4566,"Znf41-ps",647,497,444,423,434,459,904,755,110,89,53,36
"10340",774,"Gm13238",15,21,22,15,16,17,8,2,1,3,0,0
"10341",1195,"Gm13034",132,122,112,92,69,72,91,95,90,82,36,28
"10342",3691,"Zfp992",165,143,89,135,96,99,273,215,18,13,12,6
"10343",1056,"Gm13237",161,130,154,91,46,50,137,198,86,43,49,34
"10344",1529,"Zfp993",33,26,19,22,22,34,73,36,4,8,6,1
"10345",1000,"Gm20875",148,156,116,89,46,33,173,186,79,52,45,35
"10346",1999,"Gm21082",1,5,0,2,2,3,19,16,0,0,0,0
"10347",635,"Gm13160",90,79,62,57,27,35,90,100,46,23,15,14
"10348",2758,"Zfp991",78,59,45,45,57,58,132,105,20,18,10,6
"10349",1256,"Zfp982",101,77,74,76,92,61,174,125,3,1,2,2
"10350",3283,"Gm16503",17,12,10,7,7,6,3,9,0,0,0,0
"10351",2607,"Zfp979",51,59,19,7,29,24,431,319,7,0,7,6
"10352",2729,"Zfp984",199,187,147,148,140,160,381,276,113,137,37,30
"10353",426,"Rps19-ps3",1679,1806,1481,1248,662,633,2375,2331,1725,1530,547,560
"10354",4247,"Zfp933",53,69,61,39,70,80,183,179,76,66,74,79
"10355",1813,"Miip",196,176,138,96,105,146,463,471,270,167,164,161
"10356",1380,"Fv1",73,55,61,46,57,63,30,28,20,14,15,9
"10357",4377,"Mfn2",1157,892,1408,1314,1311,1313,1233,1545,1610,1564,682,677
"10358",3252,"Plod1",1124,1389,1491,1250,1058,1097,802,1072,200,179,98,102
"10359",2731,"2510039O18Rik",705,664,542,473,479,525,1208,1451,960,817,426,427
"10360",2910,"Clcn6",242,228,219,145,191,198,201,335,254,187,144,145
"10361",6141,"Mthfr",1873,1482,1091,973,991,1157,1243,1317,584,526,439,356
"10362",462,"Chchd2-ps",1754,1617,1476,1370,1059,992,1575,1660,1479,1351,820,840
"10363",4029,"Agtrap",464,389,352,466,587,630,948,907,411,490,656,601
"10364",5200,"Draxin",1,4,4,3,2,3,31,16,5,0,2,4
"10365",1224,"Mad2l2",156,100,115,78,51,68,594,502,199,168,155,137
"10366",2149,"Fbxo6",183,133,99,97,150,146,870,858,280,308,215,218
"10367",1894,"Fbxo44",112,71,55,30,32,39,273,252,157,160,145,116
"10368",1234,"Fbxo2",79,62,64,74,120,120,103,105,11,12,7,10
"10369",2970,"Ubiad1",343,256,278,186,173,155,316,347,254,165,175,154
"10370",8595,"Mtor",1828,1387,1310,1316,1593,1716,1204,1295,1152,933,792,905
"10371",2792,"Exosc10",1563,1469,1493,1265,1081,1046,1400,1580,1106,928,546,596
"10372",1328,"Srm",1466,1740,2300,2019,1021,748,1027,1031,1784,1360,1829,1806
"10373",3219,"Masp2",9,9,8,7,13,11,27,18,1,2,12,21
"10374",7454,"Tardbp",3988,3599,4506,3297,2929,2596,4697,4830,5232,4100,2952,2872
"10375",8500,"Casz1",477,410,579,619,576,645,1568,2081,1696,1650,643,745
"10376",1942,"Pex14",643,498,716,635,572,573,780,846,772,545,435,460
"10377",2658,"Dffa",105,100,143,111,171,146,336,470,412,347,259,234
"10378",930,"Cenps",69,70,42,37,14,15,149,182,108,56,62,66
"10379",2224,"Pgd",1640,1267,1311,1121,992,959,2781,3364,5943,5427,6811,7736
"10380",14849,"Kif1b",3147,3064,3537,3261,4171,3643,3903,4166,3579,3590,2108,2071
"10381",5508,"Ube4b",2027,1672,1416,1246,1288,1451,2056,2246,2498,2949,1960,1903
"10382",595,"Rbp7",100,169,122,212,203,231,30,38,11,25,22,21
"10383",954,"Nmnat1",45,22,47,41,49,46,47,48,68,54,83,83
"10384",1778,"Lzic",334,297,491,378,296,322,326,355,374,293,276,320
"10385",2787,"Ctnnbip1",615,725,685,645,509,519,775,878,1173,862,658,773
"10386",3319,"Clstn1",10872,9352,14313,13765,16978,17313,3147,3453,3367,3245,2359,2303
"10387",5404,"Pik3cd",56,57,23,36,59,43,23,36,7,6,13,13
"10388",6985,"Tmem201",858,763,1387,867,456,480,693,722,652,544,448,502
"10389",1877,"Slc25a33",486,530,543,301,219,145,1343,1262,2106,1489,1266,1079
"10390",3055,"Spsb1",1541,2988,3788,3984,2380,1327,1761,2235,891,716,573,470
"10391",4739,"H6pd",231,352,557,473,298,223,1016,974,91,58,85,83
"10392",4762,"Gpr157",89,59,76,57,83,101,58,49,12,7,5,6
"10393",3096,"Slc2a5",1,3,1,1,2,0,12,12,1,0,0,0
"10394",1370,"Car6",0,3,6,3,1,0,10,67,212,160,73,154
"10395",1776,"Eno1",798,569,1254,956,501,519,676,746,1120,907,772,738
"10396",7458,"Rere",3502,3347,3616,3262,3006,3262,4023,4654,4596,4907,2244,2424
"10397",3018,"Errfi1",46272,66270,118863,110519,54231,43710,27640,40145,26128,24185,6961,6045
"10398",903,"Park7",1128,1028,1898,1851,1528,1426,2494,2451,1885,1525,1163,1078
"10399",2221,"Tnfrsf9",1,4,5,5,1,0,16,23,3,5,2,8
"10400",5953,"Per3",159,378,426,253,183,161,484,462,354,284,260,254
"10401",2115,"Vamp3",809,906,1072,924,1056,937,965,1088,1311,1129,798,795
"10402",10379,"Camta1",1892,1150,703,648,903,1063,162,180,138,139,83,88
"10403",2944,"Dnajc11",768,587,613,478,399,487,1110,1140,1028,763,643,628
"10404",1114,"Thap3",196,175,164,155,201,240,340,394,188,184,83,71
"10405",3128,"Phf13",3297,2146,1514,1503,2009,2443,1629,1757,1144,1077,293,239
"10406",3895,"Klhl21",9251,8691,10386,10253,7810,6622,3453,4068,2751,2888,980,762
"10407",2226,"Zbtb48",355,312,248,165,156,146,411,476,259,219,113,120
"10408",2785,"Tas1r1",29,35,27,12,21,20,15,39,16,14,17,13
"10409",3978,"Nol9",1208,1264,1577,1180,467,390,1187,1163,1192,1078,347,461
"10410",4113,"Plekhg5",717,663,553,497,542,621,514,761,426,415,132,140
"10411",1603,"Tnfrsf25",49,43,21,19,19,29,11,29,4,7,1,0
"10412",3144,"Espn",111,85,84,95,76,95,103,126,13,10,8,8
"10413",1860,"Acot7",687,827,349,328,168,206,489,560,32,46,39,26
"10414",3777,"Gpr153",1627,1522,966,820,668,989,39,72,20,24,16,16
"10415",5046,"Icmt",2087,1578,2142,1962,2213,2012,1522,1496,924,847,824,861
"10416",2479,"Rnf207",172,164,298,381,502,505,262,410,126,55,123,179
"10417",2040,"Rpl22",4892,5636,4636,4090,2853,2667,8444,9092,4938,4355,1547,1387
"10418",9486,"Chd5",62,39,51,43,17,16,11,5,11,5,0,1
"10419",3782,"Kcnab2",68,49,68,72,59,76,18,14,1,1,4,3
"10420",5028,"Nphp4",211,175,198,160,144,159,75,103,8,3,19,17
"10421",1098,"A430005L14Rik",170,186,172,134,146,144,230,239,133,97,122,93
"10422",2048,"Dffb",218,215,140,175,115,120,166,171,132,107,43,60
"10423",3277,"Cep104",684,559,690,654,798,741,480,498,288,247,336,276
"10424",3395,"Lrrc47",786,669,703,537,352,360,888,986,794,650,352,402
"10425",3442,"Smim1",90,69,266,361,541,582,274,294,372,342,407,473
"10426",2084,"Ccdc27",7,10,49,72,71,66,9,6,4,2,1,0
"10427",5326,"Trp73",295,237,205,213,219,236,0,1,2,2,3,0
"10428",1600,"Wrap73",143,109,127,106,134,169,149,150,98,82,75,81
"10429",1742,"Tprg1l",3225,3060,3892,3950,5057,4675,1353,1509,1279,1346,617,519
"10430",6876,"Megf6",1093,993,1107,1340,738,768,255,370,22,31,11,8
"10431",2717,"Arhgef16",427,308,399,389,510,499,1077,1208,1334,1214,587,614
"10432",8608,"Prdm16",54,56,14,15,5,18,11,20,2,2,4,6
"10433",5677,"5930403L14Rik",18,26,4,5,2,5,3,4,2,0,1,0
"10434",2937,"Mmel1",5,5,8,7,15,8,19,11,12,15,12,7
"10435",785,"Prxl2b",219,201,647,613,480,480,285,321,135,155,104,82
"10436",893,"Tnfrsf14",22,18,34,37,26,20,39,29,6,3,4,0
"10437",1273,"Hes5",10,12,10,6,14,10,8,5,0,0,0,1
"10438",2565,"Pank4",999,807,840,652,462,454,936,948,662,632,369,381
"10439",5584,"Plch2",6065,4131,5420,5775,8502,9612,986,1049,103,97,81,96
"10440",1647,"Pex10",97,105,95,119,106,105,169,198,215,201,201,211
"10441",1518,"Rer1",1256,1092,1290,1210,1095,1000,2516,2360,2303,1958,2124,2217
"10442",1661,"Morn1",48,32,63,57,50,45,116,134,61,66,34,31
"10443",5465,"Ski",11562,10491,10743,10837,10543,8888,4254,4645,2444,2616,815,737
"10444",1519,"Faap20",343,343,314,305,297,280,445,470,317,250,130,112
"10445",4595,"Prkcz",68,50,37,68,54,56,288,281,174,215,84,99
"10446",968,"Tmem52",9,2,18,13,8,6,37,34,32,24,14,14
"10447",3143,"Gnb1",8575,8343,9519,8573,7215,6484,8773,9664,6863,6416,3050,2962
"10448",3101,"Nadk",1919,1519,1758,1241,1229,1228,3898,4217,6483,4420,2922,3043
"10449",6291,"Slc35e2",632,481,329,264,294,307,563,664,399,353,212,240
"10450",2493,"Gm16023",18,14,10,9,11,13,28,21,18,18,9,9
"10451",2589,"Cdk11b",2271,2104,1813,1526,1438,1444,2174,2305,1708,1623,681,742
"10452",1434,"Mmp23",229,216,68,82,56,73,16,18,5,10,4,3
"10453",4069,"Mib2",1036,878,730,631,844,946,819,1026,429,443,214,236
"10454",2144,"Fndc10",67,58,66,42,40,37,195,196,77,49,33,34
"10455",1457,"Ssu72",607,646,777,757,658,632,1038,1177,1069,931,593,535
"10456",1378,"Tmem240",19,22,11,6,11,11,8,9,3,4,6,2
"10457",2419,"Atad3a",1214,1013,1141,780,360,366,1335,1237,1415,997,712,828
"10458",1162,"Atad3aos",3,11,16,15,18,15,13,5,3,3,1,5
"10459",3140,"Vwa1",4055,3440,7386,7282,8926,8711,115,131,151,140,48,65
"10460",3471,"Tmem88b",393,343,301,510,1205,912,5,4,4,3,4,1
"10461",1247,"Ankrd65",13,5,10,11,15,15,1,0,0,1,0,0
"10462",665,"Mrpl20",626,540,730,641,504,490,631,647,643,538,522,499
"10463",2442,"Ccnl2",3602,3607,3882,3448,2615,2797,3809,4208,3545,3436,1611,1770
"10464",1209,"Aurkaip1",738,560,603,603,522,511,1020,1019,892,781,742,758
"10465",2263,"Mxra8",172,220,77,112,263,235,227,213,25,35,49,43
"10466",3348,"Dvl1",4100,3423,3352,2771,2623,2884,5373,6149,4897,4315,1350,1520
"10467",3514,"Tas1r3",131,113,90,88,69,78,69,71,42,27,52,47
"10468",2662,"Cptp",269,189,131,106,122,131,274,262,402,315,460,510
"10469",2347,"Ints11",810,680,624,506,468,441,1168,1293,804,624,684,722
"10470",1229,"Pusl1",279,311,308,263,156,172,448,504,349,377,213,308
"10471",4313,"Acap3",1138,1175,1667,1347,895,843,1562,1890,1420,1502,471,617
"10472",3502,"Ube2j2",624,607,696,529,326,271,781,849,798,681,381,408
"10473",1321,"C1qtnf12",1739,1378,604,593,580,646,502,533,285,247,80,78
"10474",3213,"B3galt6",167,154,127,93,52,72,173,197,82,53,63,78
"10475",5174,"Sdf4",2999,2559,2624,2809,2791,2784,3055,3068,1695,1654,1303,1394
"10476",1155,"Tnfrsf4",39,20,18,16,19,12,24,28,21,16,4,7
"10477",843,"Gm16008",32,23,28,55,45,52,19,21,4,8,4,5
"10478",1007,"Tnfrsf18",423,348,119,55,62,49,62,75,23,23,17,25
"10479",2307,"Ttll10",129,120,138,156,250,321,239,293,80,75,71,77
"10480",2660,"9430015G10Rik",331,323,235,175,203,253,479,531,217,233,223,189
"10481",1251,"Rnf223",25,31,12,11,12,7,40,40,46,145,151,89
"10482",7379,"Agrn",20798,19973,20391,18086,12982,12630,10398,9845,5646,6411,2366,2643
"10483",756,"Isg15",239,242,173,138,184,133,154,167,74,85,48,45
"10484",2745,"AW011738",35,29,17,14,25,31,116,116,85,34,158,167
"10485",3842,"Perm1",65,59,55,59,53,52,145,224,203,155,106,110
"10486",2210,"Plekhn1",325,275,249,273,227,226,589,793,488,388,174,193
"10487",3014,"Klhl17",956,761,855,733,783,809,786,685,389,367,162,191
"10488",2785,"Noc2l",2257,1799,1915,1409,718,627,2605,2539,2560,2226,1124,1250
"10489",2610,"Samd11",38,44,48,50,68,47,13,6,0,1,7,1
"10490",539,"Gm15772",5963,6612,5661,4927,3456,3031,9968,9900,6705,5969,2441,2368
"10491",2470,"Cdk6",101,96,80,62,31,22,321,307,174,175,113,122
"10492",2304,"Fam133b",1047,978,851,686,538,531,948,892,651,561,252,259
"10493",715,"1700109H08Rik",20,17,34,21,14,9,19,16,16,23,4,6
"10494",2330,"Rbm48",177,135,110,93,91,101,208,173,162,128,119,129
"10495",4304,"Pex1",323,264,324,230,237,282,358,475,431,395,268,313
"10496",2547,"Gatad1",956,795,761,711,686,701,872,971,910,773,679,700
"10497",6610,"Ankib1",1005,1086,1206,1082,1011,865,806,800,698,633,519,534
"10498",6414,"Krit1",1007,935,1199,1204,1282,1161,711,754,455,458,259,254
"10499",1376,"Mterf1a",2,7,4,8,2,3,19,29,5,4,5,3
"10500",12105,"Akap9",2501,2241,1730,1718,2076,1829,2480,2263,1896,1777,1222,1246
"10501",4353,"Cyp51",3317,3330,4933,4329,6046,4250,1747,1534,1211,735,2142,2158
"10502",1368,"Mterf1b",13,10,17,7,10,13,30,25,8,7,4,2
"10503",4378,"Fzd1",2018,1828,1232,1235,1289,1463,317,390,159,148,26,52
"10504",4911,"Cdk14",1650,1685,996,957,663,544,455,496,82,99,48,50
"10505",4076,"Cldn12",1196,1080,1635,1410,1548,1282,582,724,707,674,584,554
"10506",2932,"Gtpbp10",216,172,186,168,157,147,223,211,188,138,121,117
"10507",1268,"Fam237b",40,23,33,33,29,38,6,8,0,1,0,0
"10508",3245,"Cfap69",142,114,56,61,60,72,15,18,5,5,16,18
"10509",10871,"Steap2",623,645,1016,1087,1160,1097,616,596,89,103,558,559
"10510",1216,"Steap1",17,10,20,17,19,9,116,145,67,52,522,584
"10511",3140,"Steap4",3064,3981,7729,7466,9631,7026,3847,3781,2038,2272,5965,4728
"10512",2466,"Sri",811,764,617,593,691,705,1464,1562,767,801,347,361
"10513",9256,"Adam22",115,151,184,152,86,70,14,11,3,4,3,1
"10514",2444,"Dbf4",382,304,252,200,99,88,358,392,518,385,240,214
"10515",2780,"Slc25a40",214,172,271,300,320,279,101,77,53,54,85,90
"10516",4977,"Abcb1a",327,490,154,152,93,77,49,69,12,10,8,1
"10517",4344,"Abcb1b",750,800,742,511,361,231,12,11,2,2,1,1
"10518",2803,"Crot",617,588,778,781,823,844,269,217,20,13,32,16
"10519",988,"Tmem243",228,242,296,262,191,186,91,96,51,32,14,25
"10520",3739,"Dmtf1",1325,1338,1337,1132,1037,1155,1094,1171,762,909,331,369
"10521",4627,"Elapor2",14,8,11,17,20,14,2,5,1,0,0,0
"10522",6521,"Sema3d",138,177,563,611,335,249,4,8,1,1,2,7
"10523",6861,"Sema3e",31,40,7,17,21,37,83,56,31,75,13,12
"10524",22065,"Pclo",1,8,12,17,14,7,1,2,3,0,5,3
"10525",1155,"Gm9758",495,704,253,248,199,238,1,4,0,0,1,0
"10526",1239,"Speer4e1",454,729,268,307,201,267,2,1,0,0,2,0
"10527",1121,"Speer8-ps1",51,98,25,33,24,38,0,1,0,0,0,0
"10528",789,"Speer4e2",141,184,80,56,59,68,0,1,2,0,1,0
"10529",1171,"Gm17019",360,518,188,195,133,149,1,1,1,2,0,0
"10530",1194,"Gm21149",615,880,367,355,251,290,2,2,3,0,1,3
"10531",1109,"Gm21190",659,840,200,264,194,258,1,2,2,2,0,3
"10532",1159,"Speer4d",456,713,192,218,175,232,0,1,1,1,1,0
"10533",813,"Speer4c2",42,33,15,15,11,22,0,0,0,0,0,0
"10534",834,"Speer4c1",52,68,30,27,26,31,0,0,0,0,0,0
"10535",7493,"Cacna2d1",5966,4427,4907,4496,6926,5979,15,19,15,9,12,10
"10536",2755,"Hgf",814,967,1371,1640,805,756,9,7,2,5,2,6
"10537",4956,"Sema3c",4448,4763,12697,13632,13383,11408,447,439,447,224,104,118
"10538",3927,"Cd36",2365,3734,2146,2780,2009,2174,571,842,15523,22726,29883,27967
"10539",3193,"Gnai1",677,718,1666,1375,1520,1349,23,11,338,485,160,230
"10540",2212,"4921504A21Rik",15,10,14,13,13,17,0,0,0,0,0,0
"10541",7233,"Magi2",108,112,170,137,170,174,20,17,3,6,2,4
"10542",4839,"Phtf2",560,544,661,467,509,527,412,415,401,369,361,426
"10543",885,"Tmem60",70,51,75,66,55,68,98,118,115,141,82,82
"10544",5554,"Rsbn1l",534,413,378,284,285,319,470,555,304,258,181,172
"10545",5410,"A630072M18Rik",66,79,81,46,34,52,51,62,48,34,23,18
"10546",3166,"Ptpn12",2881,3391,3270,2759,1651,1385,1433,1703,1923,1828,466,435
"10547",3745,"Gsap",102,137,113,101,46,76,84,59,8,8,11,7
"10548",3389,"Ccdc146",5,4,1,1,4,0,1,1,2,2,13,15
"10549",3769,"Fgl2",1088,1634,572,817,198,155,229,349,100,85,96,107
"10550",3082,"Fam185a",231,153,217,153,85,94,216,230,252,180,135,140
"10551",2197,"Lrrc17",13,19,25,21,17,16,3,8,0,0,1,0
"10552",2014,"Armc10",414,308,212,189,185,182,822,798,606,557,210,208
"10553",3673,"Napepld",69,44,44,34,32,46,29,50,68,78,67,80
"10554",1596,"Pmpcb",1205,1132,1324,1308,1079,998,1263,1214,1094,952,789,813
"10555",2037,"Dnajc2",618,519,484,393,353,318,765,831,896,693,364,414
"10556",1782,"Psmc2",1454,1253,1518,1377,1195,1028,1814,1842,2021,1801,1069,1085
"10557",2962,"Slc26a5",2,5,16,19,6,5,0,0,0,0,0,0
"10558",11702,"Reln",2737,3438,12770,8811,5770,4347,8,18,37,17,13,28
"10559",2059,"Orc5",278,206,230,192,272,304,250,213,234,178,177,186
"10560",810,"Gm15421",2697,2740,2295,1802,1424,1219,3635,3312,3676,3435,1593,1666
"10561",4694,"6030443J06Rik",10,5,11,11,7,11,18,10,10,11,11,13
"10562",2546,"5031425E22Rik",657,572,579,478,457,528,356,340,283,257,189,139
"10563",7258,"Kmt2e",2758,2588,2031,1910,2323,2411,1910,2094,1105,957,549,577
"10564",6436,"Srpk2",1187,1083,1721,1418,1830,1661,937,970,881,822,430,432
"10565",2780,"AI506816",868,687,1096,731,365,267,900,924,789,493,218,294
"10566",3309,"Pus7",967,737,891,673,384,337,1047,943,780,583,220,255
"10567",3265,"Rint1",371,284,220,199,232,242,519,500,456,389,436,474
"10568",1109,"Tomm7",1127,1073,1161,1031,806,782,1762,1669,1089,1037,662,600
"10569",1370,"2700038G22Rik",162,153,256,216,211,155,155,141,98,71,34,43
"10570",5652,"Hycc1",433,518,521,487,674,612,392,377,176,177,119,112
"10571",799,"Gm6745",550,622,555,461,264,270,1016,1053,855,742,345,340
"10572",3427,"Klhl7",667,664,627,545,481,497,653,617,572,590,470,520
"10573",2909,"Nup42",56,43,64,28,57,62,99,104,50,53,45,58
"10574",4221,"Kcnh2",16,16,7,3,1,5,332,321,61,38,63,51
"10575",4123,"Nos3",233,295,65,75,57,71,45,84,7,11,16,7
"10576",3902,"Atg9b",17,9,10,12,6,5,175,143,31,22,124,121
"10577",2940,"Abcb8",301,282,345,327,263,280,694,728,918,788,684,796
"10578",1942,"Asic3",11,9,16,10,13,14,17,15,14,11,7,8
"10579",2058,"Cdk5",585,538,695,719,658,630,700,688,660,722,350,350
"10580",4184,"Slc4a2",1894,1528,2202,1980,2350,2341,1520,1824,1333,1274,925,945
"10581",1840,"Fastk",898,884,1100,994,898,971,833,969,896,708,763,850
"10582",1320,"Tmub1",410,248,212,149,227,315,220,260,199,213,87,97
"10583",4126,"Agap3",2085,1612,1371,1296,1497,1607,1133,1223,899,869,565,600
"10584",1452,"Gbx1",15,11,4,2,2,2,1,1,0,0,0,1
"10585",2573,"Abcf2",1826,1743,1601,1253,974,859,1789,1846,1477,1234,994,1040
"10586",3718,"Chpf2",582,575,550,454,463,518,515,557,326,328,204,256
"10587",1725,"Smarcd3",679,443,683,712,510,483,186,160,69,50,18,23
"10588",3455,"Nub1",1617,1270,1457,1242,1665,1649,1289,1455,1655,1530,966,869
"10589",1786,"Wdr86",14,15,8,5,9,5,2,1,4,3,57,57
"10590",1521,"Rheb",2340,2260,2857,2490,2169,1833,1879,2002,1742,1650,2134,2381
"10591",3460,"Prkag2",719,680,782,686,777,675,564,595,357,412,256,270
