"","Length","Symbol","MCL1.DG","MCL1.DH","MCL1.DI","MCL1.DJ","MCL1.DK","MCL1.DL","MCL1.LA","MCL1.LB","MCL1.LC","MCL1.LD","MCL1.LE","MCL1.LF"
"6132",3456,"Slc6a3",52,69,25,36,16,23,1,2,0,1,0,0
"6133",2378,"Clptm1l",2446,2130,2334,2045,1747,1692,2329,2290,3056,2314,3748,3882
"6134",3426,"Tert",180,177,162,167,110,163,159,165,88,91,35,25
"6135",4405,"Slc6a18",0,0,0,0,0,0,5,19,34,42,4,2
"6136",2439,"Slc6a19",1,0,3,0,0,1,3,7,11,13,0,5
"6137",1535,"Slc6a19os",0,0,0,0,0,0,0,0,0,0,0,0
"6138",5131,"Slc12a7",1278,1133,569,512,470,387,744,738,570,554,335,319
"6139",3222,"Nkd2",922,906,101,89,89,77,25,12,2,6,1,0
"6140",2267,"Trip13",133,140,95,97,25,33,107,119,68,49,62,68
"6141",2407,"Brd9",899,861,890,821,918,805,870,874,706,633,380,367
"6142",1301,"Zdhhc11",3,3,2,4,2,1,1,3,0,0,0,0
"6143",5090,"Tppp",682,662,769,898,1524,1460,290,279,52,112,76,61
"6144",3632,"Cep72",48,58,66,67,60,59,59,60,42,44,39,35
"6145",2490,"Slc9a3",4,3,2,3,0,0,0,0,0,0,0,1
"6146",4596,"Exoc3",799,636,778,666,694,729,849,898,623,546,394,412
"6147",4732,"Ahrr",4,4,1,1,0,2,3,0,1,2,2,1
"6148",1524,"Pdcd6",1373,1289,1426,1275,897,845,1916,2015,2139,2101,782,794
"6149",2859,"Sdha",2551,2256,3047,2644,2231,2080,4035,4341,4494,3956,4142,4051
"6150",8615,"Ccdc127",715,691,757,620,575,526,571,517,544,373,559,587
"6151",2746,"Lrrc14b",14,9,14,11,10,14,13,20,15,7,15,14
"6152",1629,"Zfp72",10,7,8,8,2,5,27,14,7,7,4,9
"6153",1796,"Gm3897",51,41,43,68,94,72,54,45,32,38,27,15
"6154",1383,"Zfp825",32,29,21,30,35,64,62,51,50,39,42,53
"6155",4014,"Erap1",2205,1595,2331,1900,1339,1292,1916,1782,2258,1706,931,911
"6156",2894,"Cast",1259,1240,1088,1205,1832,1570,1372,1615,978,1235,482,525
"6157",2516,"Pcsk1",12,23,1,5,5,2,4,2,1,2,1,2
"6158",96,"Mir682",3883,4409,3690,3429,2315,2064,5403,5655,4293,3832,1663,1663
"6159",3652,"Ell2",2598,3240,2858,2519,1651,1058,3818,4046,4758,4468,6547,6094
"6160",1327,"Glrx",356,534,848,797,519,397,382,567,2146,1923,3070,3452
"6161",4937,"Rhobtb3",411,348,425,349,390,388,280,245,302,275,189,207
"6162",1053,"Spata9",6,4,9,9,14,14,9,12,10,14,15,7
"6163",2906,"Rfesd",82,84,108,128,160,173,154,137,46,56,49,68
"6164",2146,"Gpr150",0,2,1,2,0,3,0,0,0,0,0,0
"6165",3657,"Arsk",350,391,289,308,336,346,292,269,196,250,113,108
"6166",5381,"Skic3",1322,1130,990,958,1015,999,716,683,606,477,658,735
"6167",1434,"Fam81b",0,2,0,0,2,1,2,1,2,0,1,0
"6168",4289,"Mctp1",26,53,16,15,7,3,9,17,1,4,1,1
"6169",3742,"Slf1",329,337,295,269,285,289,402,355,215,151,227,214
"6170",5633,"2210408I21Rik",174,153,209,198,216,182,123,126,90,78,70,51
"6171",991,"Atp5c1-ps",179,156,227,207,174,139,249,271,242,204,203,186
"6172",4070,"Arb2a",686,685,956,895,804,725,640,668,419,381,151,178
"6173",1395,"Pou5f2",1,0,0,1,0,0,0,0,0,0,0,0
"6174",4100,"3110006O06Rik",0,1,2,3,1,1,5,3,3,1,0,1
"6175",2432,"Nr2f1",10,7,8,9,4,3,3,1,2,0,0,2
"6176",2305,"A830082K12Rik",1,3,0,0,0,3,1,0,0,0,0,0
"6177",4089,"Arrdc3",778,1169,1414,742,435,519,2779,3716,3123,2707,1871,2448
"6178",2220,"Gm4211",0,3,0,3,0,2,1,7,2,0,3,3
"6179",1407,"9330111N05Rik",1,0,1,0,1,0,0,2,0,0,0,1
"6180",19328,"Adgrv1",2,1,25,19,13,12,4,9,3,4,6,6
"6181",3128,"Lysmd3",1357,1243,1137,1009,909,816,1136,1193,1431,1070,749,618
"6182",3060,"Polr3g",53,40,42,20,24,29,93,89,72,48,84,101
"6183",3881,"Mblac2",127,124,96,85,166,136,67,51,49,39,63,78
"6184",4628,"Gm17259",17,15,8,12,12,13,16,15,8,21,9,12
"6185",1013,"Cetn3",1082,870,1278,1158,1095,1015,1028,923,651,503,332,360
"6186",59,"Mir3961",0,0,0,0,0,0,0,0,0,0,0,0
"6187",6565,"Mef2c",844,943,1761,1834,2327,2425,26,36,12,7,7,12
"6188",1368,"Mir9-2hg",0,0,0,0,0,0,0,0,0,0,0,0
"6189",72,"Mir9-2",0,0,0,0,0,0,0,0,0,0,0,0
"6190",1102,"2810049E08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"6191",531,"Gm17750",0,0,0,0,0,0,0,0,0,0,0,0
"6192",2348,"A230107N01Rik",0,2,4,2,10,5,7,5,3,3,4,1
"6193",2746,"Tmem161b",384,323,281,236,245,223,523,469,472,389,473,381
"6194",1976,"Ccnh",342,291,406,331,323,289,276,258,271,203,156,139
"6195",5101,"Rasa1",3322,3394,2687,2220,1916,1970,2153,2359,1546,1589,743,814
"6196",449,"Cox7c",35,38,58,40,27,31,74,48,73,77,31,38
"6197",483,"Gm8526",1,4,3,1,5,2,8,2,0,3,2,2
"6198",5358,"Edil3",6,19,39,21,18,14,3,5,1,0,0,0
"6199",5055,"Hapln1",1,4,0,0,0,0,0,1,0,0,1,0
"6200",14689,"Vcan",6061,6044,5112,3488,2488,2737,37,54,53,39,56,84
"6201",2690,"Gm4117",26,47,36,57,71,58,0,1,1,0,4,4
"6202",1547,"Xrcc4",241,285,272,290,240,265,244,224,135,128,74,97
"6203",10809,"Tmem167",469,460,455,360,283,325,739,780,915,694,802,858
"6204",1176,"Atp6ap1l",0,1,1,0,5,1,1,0,0,0,0,0
"6205",555,"Rps23",2571,2893,2439,2152,1466,1345,3777,3780,3016,2635,1311,1190
"6206",1609,"Atg10",131,184,200,248,237,264,187,161,112,116,61,59
"6207",1243,"Gm4130",1041,997,1099,962,638,584,1081,1132,950,775,451,429
"6208",2807,"A830009L08Rik",21,22,2,9,104,72,1,0,0,0,0,0
"6209",6656,"Ssbp2",1052,894,970,1037,1858,1716,179,223,207,186,100,85
"6210",5617,"4833422C13Rik",8,6,7,5,14,18,3,2,0,3,0,3
"6211",3049,"Acot12",5,2,11,21,30,19,3,1,2,1,0,0
"6212",1532,"Zcchc9",399,369,413,344,292,297,617,570,563,564,293,266
"6213",1486,"Ckmt2",0,1,0,1,0,0,0,1,0,0,0,0
"6214",7235,"Rasgrf2",166,279,41,36,34,29,34,55,3,2,6,3
"6215",3945,"Msh3",433,394,410,341,282,297,509,399,395,308,254,260
"6216",5290,"Dhfr",442,398,284,236,110,116,499,471,334,163,237,217
"6217",3940,"Ankrd34b",18,19,10,2,1,1,5,3,4,3,0,2
"6218",1383,"Fam151b",62,57,53,54,66,64,74,60,18,28,24,25
"6219",5451,"Zfyve16",510,482,408,383,489,510,454,432,298,316,208,218
"6220",1602,"Spz1",0,0,0,0,0,0,0,0,0,0,0,0
"6221",5319,"Serinc5",870,1131,814,825,804,798,2443,2452,1893,2777,600,498
"6222",3202,"Thbs4",49,34,21,6,6,5,7,20,5,4,1,4
"6223",6275,"Mtx3",259,243,279,219,252,250,405,401,273,177,176,245
"6224",11850,"Cmya5",42,43,39,31,61,71,56,56,13,38,9,17
"6225",907,"Gm4814",0,0,0,0,0,1,0,0,0,0,0,0
"6226",2990,"A630019I02Rik",0,0,0,0,0,0,0,0,0,0,0,0
"6227",1873,"Tent2",237,218,171,159,190,219,326,292,252,229,146,168
"6228",5716,"Homer1",3369,4070,4386,3774,3514,2629,904,1264,608,523,411,387
"6229",8780,"Jmy",2917,3118,5584,4526,5607,5231,1071,1146,2309,2223,1390,1436
"6230",348,"Gm6109",51,44,48,62,32,20,73,68,59,51,29,37
"6231",2071,"Bhmt",0,0,0,0,0,0,0,0,0,0,0,0
"6232",2090,"Bhmt2",0,0,0,0,0,0,0,0,0,0,0,1
"6233",2979,"Dmgdh",0,0,0,0,0,1,0,0,0,0,0,0
"6234",950,"AW495222",0,0,2,0,1,0,0,0,0,0,0,0
"6235",3989,"Arsb",1373,1304,1237,1213,947,939,782,737,492,363,592,569
"6236",4348,"Lhfpl2",1288,900,753,458,267,318,1064,1063,804,432,203,181
"6237",3588,"Scamp1",1977,1904,2552,2371,2405,2074,1674,1782,1691,1858,936,899
"6238",2177,"Gm9776",31,28,33,44,21,50,26,22,12,19,30,18
"6239",4020,"Ap3b1",1586,1438,1405,1483,1475,1440,1611,1773,1493,1549,1050,1090
"6240",503,"Tbca",897,798,974,1005,880,707,1197,1184,1140,1038,598,654
"6241",1182,"Otp",0,0,0,0,0,0,0,0,0,0,0,0
"6242",3063,"Wdr41",340,290,393,366,362,360,537,568,431,401,280,292
"6243",4931,"Pde8b",11,22,17,15,35,15,19,36,16,24,6,3
"6244",1498,"Gm20064",0,0,0,0,0,0,0,0,0,0,0,0
"6245",1894,"Zbed3",311,283,366,355,270,363,187,211,175,167,76,101
"6246",126,"Snora47",0,0,0,0,0,0,0,0,0,0,0,1
"6247",3198,"Aggf1",1492,1257,894,764,797,846,1358,1441,1002,877,372,397
"6248",1681,"Crhbp",0,0,0,0,0,0,0,0,0,0,0,0
"6249",300,"S100z",0,0,0,0,0,0,0,0,0,0,0,0
"6250",2768,"F2rl1",3061,2108,287,249,508,542,2373,2777,1377,1318,143,108
"6251",3296,"F2r",1832,1698,1146,1033,575,559,331,323,570,534,230,214
"6252",5771,"Iqgap2",1394,933,65,100,141,182,2225,2157,394,345,589,517
"6253",2464,"F2rl2",4,0,0,0,0,0,0,2,0,1,0,1
"6254",4252,"Sv2c",8,17,10,6,0,1,144,224,19,27,71,205
"6255",3033,"Poc5",216,152,112,135,168,214,248,244,152,91,146,128
"6256",3315,"Ankdd1b",10,18,6,13,9,19,12,16,3,6,9,5
"6257",4226,"Polk",321,281,314,224,307,358,276,327,50,81,98,88
"6258",5363,"Cert1",1392,1214,1044,738,939,1024,2001,1855,1276,1204,865,944
"6259",4430,"Hmgcr",1977,2025,1809,1461,3728,2718,1689,1615,792,646,1391,1449
"6260",5095,"Gcnt4",170,144,111,110,55,26,749,838,11,4,1,0
"6261",1140,"1700029F12Rik",3,4,5,4,0,0,2,4,0,0,0,0
"6262",4590,"Fam169a",159,139,150,169,47,43,102,85,37,37,7,6
"6263",2686,"Nsa2",864,1140,899,883,744,706,1016,1072,770,703,203,175
"6264",5367,"Gfm2",292,260,215,216,294,276,366,414,482,455,458,460
"6265",1905,"Hexb",877,1203,657,724,813,780,694,886,51,49,13,16
"6266",4743,"Enc1",5616,3973,2467,2320,2242,3783,190,236,67,52,30,31
"6267",3161,"Lncenc1",2,4,5,2,10,7,0,1,0,0,0,0
"6268",1297,"Gm5086",0,0,0,0,0,0,0,0,0,0,0,0
"6269",558,"5330416C01Rik",0,0,0,0,0,1,0,0,0,0,0,0
"6270",6259,"Arhgef28",966,894,398,477,815,1080,289,367,685,510,34,33
"6271",4071,"Utp15",893,823,692,444,244,247,835,822,563,467,225,251
"6272",1750,"Ankra2",203,154,192,194,202,215,220,196,82,58,60,58
"6273",1129,"Btf3",3761,3559,3782,3443,2703,2224,5590,5497,4052,3513,1339,1329
"6274",2461,"Foxd1",11,3,7,5,1,3,1,3,1,0,1,1
"6275",1186,"2310005E17Rik",0,0,0,0,0,0,0,0,0,0,0,0
"6276",2252,"Tmem174",0,0,0,0,0,0,0,0,0,0,0,0
"6277",1155,"Tmem171",0,5,5,2,4,1,0,0,0,0,0,0
"6278",5119,"Fcho2",2072,2000,1601,1533,2104,2025,1558,1533,994,1034,424,404
"6279",5519,"Tnpo1",2427,2712,2658,2398,1866,1569,2750,2826,1877,1581,965,934
"6280",476,"H2bl1",0,0,0,0,0,0,3,1,0,0,0,0
"6281",718,"2310020H05Rik",0,0,0,0,0,0,0,0,0,0,0,0
"6282",2758,"Zfp366",19,20,6,7,6,16,6,10,2,2,7,21
"6283",1675,"Ptcd2",137,120,117,103,110,121,227,187,172,176,168,174
"6284",1848,"Mrps27",222,167,221,170,151,143,241,257,229,146,146,154
"6285",1721,"6430562O15Rik",1,8,0,0,2,1,7,12,8,2,2,0
"6286",11852,"Map1b",6285,4494,393,634,711,688,1784,2223,362,547,1014,1058
"6287",874,"Cartpt",2,0,3,1,1,2,2,0,0,1,0,0
"6288",2124,"Mccc2",369,333,428,368,364,413,559,566,597,422,568,514
"6289",9921,"Bdp1",2450,2631,2786,2263,1920,1499,2997,3260,1740,1657,606,615
"6290",589,"Serf1",289,340,360,376,232,189,337,323,271,253,104,126
"6291",1404,"Smn1",391,304,291,248,132,177,411,466,348,278,105,134
"6292",4823,"Naip2",6,10,4,4,5,5,63,67,14,14,38,21
"6293",5293,"Naip5",9,5,10,1,2,0,170,275,18,15,10,6
"6294",6705,"Naip6",8,7,7,3,14,9,106,165,13,10,17,12
"6295",5361,"Naip1",0,0,1,0,0,0,6,10,5,1,0,0
"6296",1707,"Gtf2h2",240,185,212,194,204,227,247,202,157,156,81,86
"6297",3192,"Ocln",100,70,99,65,6,6,2454,2729,2053,2073,596,553
"6298",3382,"Marveld2",95,69,72,55,8,9,1621,1913,1209,1193,270,264
"6299",2847,"Rad17",488,335,474,391,385,392,448,449,294,283,217,244
"6300",2126,"Taf9",1389,1467,1482,1302,959,856,1257,1272,1390,1087,658,639
"6301",2705,"Ccdc125",100,150,65,88,64,70,192,184,66,46,41,31
"6302",7598,"Cdk7",606,684,615,510,447,487,596,690,396,344,199,222
"6303",716,"Mrps36",164,132,195,188,169,121,178,130,142,134,84,72
"6304",1239,"Cenph",145,153,92,71,15,13,199,194,154,86,102,76
"6305",2316,"Ccnb1",129,128,111,70,17,15,110,152,109,50,226,153
"6306",3179,"Slc30a5",1508,1530,1621,1269,1072,1077,1562,1710,1338,1127,1184,1227
"6307",411,"Gm10257",403,393,519,436,415,375,367,367,328,298,152,162
"6308",648,"Hmgb1-ps10",12,22,25,19,12,8,15,15,5,11,3,5
"6309",2439,"5930438M14Rik",3,7,2,5,2,0,0,3,0,0,0,1
"6310",1285,"4933416M06Rik",9,24,76,77,28,27,0,0,0,0,0,0
"6311",405,"4922502H24Rik",0,0,0,0,0,0,0,0,0,0,0,0
"6312",7380,"Pik3r1",6223,5132,8204,8509,12718,11229,4029,4819,5414,4723,6020,5889
"6313",2326,"Cd180",0,1,3,4,0,0,0,0,0,0,0,0
"6314",10671,"Mast4",2782,2698,3370,3380,2828,2825,2443,2908,6414,7139,2261,2466
"6315",677,"1700099I09Rik",0,0,0,2,1,0,1,2,3,4,0,3
"6316",932,"Gm6211",131,114,169,89,53,37,107,121,73,74,23,19
"6317",1455,"Gm5454",73,61,95,84,94,110,24,26,0,4,1,0
"6318",4063,"Srek1",1427,1293,1494,1404,1240,1153,1916,1946,1264,1127,829,947
"6319",6592,"Erbin",8381,8814,10795,10882,10736,9305,8107,8601,4304,4525,3302,3213
"6320",3780,"Nln",725,571,559,425,396,378,927,962,640,645,778,807
"6321",2716,"Sgtb",323,340,303,240,225,214,101,108,51,47,67,59
"6322",4833,"Trappc13",629,531,581,530,675,666,720,722,758,621,731,705
"6323",4258,"Trim23",318,255,220,244,255,297,233,209,149,129,107,112
"6324",2367,"Ppwd1",358,334,217,175,163,187,327,382,163,165,138,113
"6325",1832,"Cenpk",71,62,70,51,11,17,70,86,45,17,33,40
"6326",4822,"Adamts6",13,13,3,0,3,5,5,0,3,2,2,0
"6327",407,"Gm8680",2306,2617,2303,1998,1160,968,3753,3754,3128,2826,1357,1302
"6328",1884,"Cwc27",372,330,389,346,290,283,386,376,286,325,138,144
"6329",1688,"Srek1ip1",167,130,168,164,159,195,148,138,118,130,109,139
"6330",1310,"Shisal2b",0,0,0,0,0,0,0,0,0,2,0,0
"6331",5828,"Rgs7bp",36,35,8,10,2,2,1,5,0,0,0,2
"6332",2157,"Nt5el",0,0,0,0,0,0,0,0,0,0,0,0
"6333",3785,"Rnf180",63,66,153,129,107,107,20,9,5,5,1,0
"6334",4441,"Htr1a",0,0,0,0,0,0,0,0,0,0,0,0
"6335",4282,"Ipo11",618,541,442,384,462,479,729,660,467,395,350,329
"6336",2545,"Dimt1",259,229,295,237,150,140,158,133,53,56,39,38
"6337",4208,"Kif2a",879,798,1009,719,472,456,648,747,586,519,197,202
"6338",1898,"3830408C21Rik",30,25,43,45,31,40,9,11,5,7,7,3
"6339",605,"Apoo-ps",150,135,190,160,138,103,249,210,268,255,356,330
"6340",5610,"AI197445",0,0,2,0,0,1,1,1,1,2,5,10
"6341",622,"1700006H21Rik",0,0,0,0,0,0,0,0,0,1,0,0
"6342",5458,"Zswim6",1735,2875,3537,2819,1649,1143,1550,1690,1082,999,163,141
"6343",1864,"Smim15",625,550,702,699,691,722,611,715,349,375,207,197
"6344",680,"Ndufaf2",233,207,233,192,142,146,285,273,180,189,146,147
"6345",2107,"Ercc8",221,210,222,155,93,94,223,233,233,171,190,190
"6346",5439,"Elovl7",117,144,90,67,37,28,887,1042,1142,1135,1118,1156
"6347",2530,"Depdc1b",8,17,14,6,3,3,38,44,23,4,53,46
"6348",7049,"Pde4d",1099,1457,1005,985,576,553,488,498,356,411,108,96
"6349",81,"Mir582",0,0,0,0,0,0,0,0,0,0,0,0
"6350",80,"Mir1904",0,0,0,0,0,0,0,0,0,0,0,0
"6351",8500,"Rab3c",0,0,0,0,0,0,0,0,0,0,0,0
"6352",2055,"Gapt",0,0,0,0,0,0,0,0,0,0,0,0
"6353",2802,"Plk2",10018,11053,10420,9088,5331,6811,8136,12141,9936,10498,2109,1930
"6354",938,"3110015C05Rik",1,0,1,2,2,8,0,0,0,0,0,0
"6355",2737,"Actbl2",0,0,9,6,12,18,0,0,0,0,0,0
"6356",3624,"Gpbp1",3368,3362,3676,2805,2121,1933,4025,3911,3832,3260,1523,1443
"6357",415,"Gm10736",2003,2189,2039,1725,1114,1028,3190,3337,2412,2310,1789,1731
"6358",5277,"Mier3",2628,2110,1397,977,836,849,1422,1477,841,719,264,234
"6359",6963,"Map3k1",1024,1050,850,752,579,621,1809,1969,1066,1093,1007,961
"6360",1799,"Gm15327",6,4,9,3,3,8,21,27,17,19,17,14
"6361",3577,"Ankrd55",1,3,1,4,2,1,6,10,1,2,0,1
"6362",5452,"Il6st",13831,15854,16882,18434,25653,22468,6782,7556,4542,3951,2051,1750
"6363",3680,"Il31ra",0,4,1,0,7,1,0,0,0,0,4,3
"6364",2849,"Ddx4",0,0,0,0,0,0,0,0,2,0,3,1
"6365",8913,"Slc38a9",183,300,176,165,138,184,310,280,208,261,108,96
"6366",1536,"Plpp1",1337,1412,1549,1792,1160,1092,138,152,34,36,190,197
"6367",3309,"Mtrex",1503,1296,2128,1634,1174,1180,1614,1583,1389,1179,798,663
"6368",4098,"Dhx29",800,639,701,547,592,564,577,596,449,357,316,325
"6369",1876,"Ccno",352,225,234,163,189,236,44,42,5,20,34,40
"6370",2354,"Mcidas",0,1,0,0,1,0,0,0,0,0,0,0
"6371",109,"Mir449c",0,0,0,0,0,0,0,0,0,0,0,0
"6372",80,"Mir449b",0,0,0,0,0,0,0,0,0,0,0,0
"6373",91,"Mir449a",0,0,0,0,0,0,0,0,0,0,0,0
"6374",2943,"Gm10735",9,0,3,8,1,7,0,2,0,0,0,0
"6375",1016,"Gpx8",535,667,548,449,515,494,214,223,14,21,4,1
"6376",1704,"Cdc20b",0,0,0,0,0,0,0,0,0,0,0,0
"6377",878,"Gzma",1,5,13,3,5,1,1,2,0,4,5,5
"6378",792,"Gzmk",0,0,0,0,0,0,0,0,0,0,0,0
"6379",2103,"Esm1",57,33,10,4,1,3,1550,1515,90,82,9,10
"6380",8162,"Cspg4b",697,776,762,858,765,694,132,164,92,88,129,97
"6381",2567,"4921509O07Rik",1,1,4,4,5,2,1,0,0,0,0,0
"6382",4447,"Snx18",1442,1246,1950,1993,2276,2240,642,754,878,838,575,482
"6383",781,"Hspb3",0,0,2,0,0,0,0,0,0,0,0,0
"6384",3361,"Arl15",731,843,667,710,467,460,509,487,314,238,188,155
"6385",3687,"A430090L17Rik",8,0,3,0,1,2,1,0,1,2,1,0
"6386",1534,"Ndufs4",854,842,1130,1084,766,702,1508,1553,1423,1383,997,977
"6387",2337,"Fst",11280,14127,13702,11200,3704,2904,145,320,32,40,7,2
"6388",1412,"4930544M13Rik",0,0,0,0,0,0,0,0,0,0,0,0
"6389",1889,"Mocs2",1088,991,3136,2423,2110,1980,1550,1429,1795,1203,1236,1371
"6390",4218,"Itga2",612,757,1037,759,1190,1093,1062,1074,253,154,9,6
"6391",5984,"Itga1",1178,1217,3759,4849,6420,4894,47,58,85,65,81,86
"6392",1572,"Pelo",287,291,446,389,285,265,120,145,257,269,205,176
"6393",1269,"Gm10734",19,19,26,32,26,31,5,5,34,19,54,45
"6394",958,"Gm10733",0,0,0,0,0,0,0,0,0,0,0,0
"6395",354,"Rpl34-ps2",96,93,80,76,60,48,96,90,73,61,27,20
"6396",2526,"Isl1",1,0,0,0,0,0,1,1,0,0,1,3
"6397",3088,"Parp8",1232,1313,1034,838,908,926,477,498,360,350,80,79
"6398",1622,"Gm6416",0,0,0,0,0,0,0,0,0,0,0,0
"6399",2622,"Emb",2113,3570,2218,1843,889,821,127,147,457,946,753,375
"6400",7911,"Hcn1",3,3,3,7,2,2,0,0,0,0,0,0
"6401",922,"4933413L06Rik",0,0,0,0,0,0,0,0,0,0,0,0
"6402",1590,"Mrps30",559,480,629,504,329,309,633,646,655,526,282,287
"6403",994,"1700003P14Rik",0,0,0,0,0,0,0,0,0,0,0,0
"6404",4572,"Fgf10",10,3,0,0,1,0,2,2,0,1,0,1
"6405",3526,"Nnt",1354,1308,1208,1100,1422,1223,934,1011,970,863,717,739
"6406",4709,"Paip1",1915,1946,1886,1601,1411,1314,1727,1652,1070,958,540,557
"6407",2700,"4833420G17Rik",1129,1219,745,816,898,1000,1077,1144,886,1000,302,232
"6408",2659,"Gm9752",101,104,60,61,59,92,128,140,137,124,47,44
"6409",1128,"3110070M22Rik",9,4,10,13,26,19,5,5,3,2,3,5
"6410",2318,"Tmem267",345,281,324,193,206,184,294,379,326,224,334,338
"6411",3740,"Ccl28",38,39,20,19,38,33,25,29,56,24,281,219
"6412",547,"1700074H08Rik",0,0,0,0,0,0,0,0,0,0,0,0
"6413",3283,"Hmgcs1",3222,2428,2855,2220,6380,5554,1775,1492,1081,814,1967,1729
"6414",4103,"Nim1k",25,42,29,35,37,28,44,32,27,23,6,7
"6415",2965,"Zfp131",6726,5300,4887,4161,5167,5210,2977,2954,2881,2350,962,756
"6416",886,"Tcstv7a",0,0,0,0,0,0,0,0,0,0,0,0
"6417",831,"Tcstv6a",0,0,0,0,0,0,0,0,0,0,0,0
"6418",857,"Tcstv1a",0,0,0,0,0,0,0,0,0,0,0,0
"6419",925,"Tcstv5a",0,0,0,0,0,0,0,0,0,0,0,0
"6420",1658,"Gm20784",77,101,115,104,63,51,73,111,131,105,40,27
"6421",1664,"Gm21370",60,51,53,43,59,52,42,37,37,32,24,26
"6422",1669,"Anxa2r1",134,152,119,124,134,179,138,112,93,106,55,62
"6423",1596,"Gm21378",733,785,903,779,581,476,791,858,1032,952,337,283
"6424",1426,"Tcstv2c",0,0,0,0,0,0,0,0,0,0,0,0
"6425",881,"Tcstv2a",0,0,0,0,0,0,0,0,0,0,0,0
"6426",1659,"Tcstv4",0,0,0,0,0,0,0,0,0,0,1,0
"6427",878,"Tcstv3",0,0,0,0,0,0,0,0,0,0,0,0
"6428",657,"Gm2888",0,0,0,0,0,0,0,0,0,0,0,0
"6429",2174,"Gm2897",122,148,153,122,118,100,13,13,2,7,53,53
"6430",865,"Esd-ps",21,31,38,38,35,29,32,43,25,23,8,13
"6431",957,"Gm5795",0,0,1,1,0,0,0,0,0,0,7,9
"6432",1413,"D830030K20Rik",2,1,3,1,3,1,0,0,0,0,25,19
"6433",1702,"1700110I01Rik",0,0,0,1,0,0,0,0,0,0,0,0
"6434",780,"Gm10340",10,13,20,16,12,14,6,1,0,2,13,13
"6435",1573,"Gm10408",0,0,0,0,0,0,0,0,0,0,11,6
"6436",967,"Gm3005",0,1,0,0,0,0,1,0,0,0,0,2
"6437",858,"Gm3020",1,1,1,0,3,0,0,0,0,0,2,0
"6438",657,"Gm3043",0,0,0,0,0,0,0,0,0,0,0,0
"6439",5217,"Gm3002",12,9,7,2,5,9,0,0,1,2,10,6
"6440",1206,"Gm3029",2,4,8,7,6,7,0,0,0,0,2,3
"6441",865,"Gm3095",28,40,30,38,38,21,3,5,0,0,9,16
"6442",759,"Gm3099",1,0,0,0,0,0,0,0,0,0,0,1
"6443",1815,"Gm5796",16,10,21,7,11,7,0,0,0,0,6,9
"6444",615,"Gm3115",0,0,0,0,0,1,0,0,0,0,3,1
"6445",780,"Gm8108",14,4,13,5,15,10,0,0,0,1,3,6
"6446",615,"Gm3127",0,0,0,0,0,0,0,0,0,0,0,1
"6447",977,"Gm3149",2,0,1,0,1,0,0,0,0,0,5,1
"6448",1885,"2610042L04Rik",22,24,17,23,9,13,2,3,0,1,16,20
"6449",1022,"Gm3159",1,0,0,0,2,0,0,0,0,0,0,1
"6450",615,"Gm3182",0,0,0,0,0,0,0,0,0,0,1,3
"6451",1376,"Gm3173",14,8,26,11,13,13,3,4,2,2,4,4
"6452",732,"Gm3047",0,1,0,0,0,0,0,0,0,0,0,0
"6453",1239,"Gm8159",1,1,1,2,1,2,0,0,0,0,0,0
"6454",780,"Gm3239",2,0,0,1,0,0,0,0,0,1,0,0
"6455",766,"Gm3252",1,0,3,0,0,1,0,0,0,0,1,1
"6456",666,"Gm9602",1,0,1,1,0,0,0,0,0,0,0,0
"6457",615,"Gm3269",0,0,0,0,0,0,0,0,0,0,0,0
"6458",519,"Gm3264",1,2,1,2,1,2,0,0,0,0,1,2
"6459",657,"Gm3278",0,0,0,0,0,0,0,0,0,0,0,0
"6460",1206,"Gm8297",1,0,0,0,0,0,0,0,0,0,1,0
"6461",732,"Gm3298",4,1,3,1,3,2,0,0,0,0,3,1
"6462",2065,"4930555G01Rik",4,5,4,3,4,2,1,1,0,0,2,5
"6463",660,"Gm8281",1,3,1,2,0,0,0,0,0,0,1,0
"6464",615,"Gm8279",0,0,0,0,0,0,0,0,0,0,0,0
"6465",519,"Gm3317",12,7,5,19,2,10,2,0,0,0,3,4
"6466",657,"Gm8271",0,0,0,0,0,0,0,0,0,0,0,0
"6467",875,"Gm3500",371,364,462,417,368,333,57,35,12,25,326,312
"6468",1465,"LOC100036572",245,292,359,321,290,231,37,29,3,15,134,191
"6469",615,"Gm8246",1,0,2,0,1,1,0,0,0,1,29,23
"6470",657,"Gm3532",0,0,0,0,0,0,0,0,0,0,0,0
"6471",2738,"Gm3373",22,34,28,24,25,28,2,2,0,0,20,23
"6472",780,"Gm3383",0,0,0,0,0,0,0,0,0,0,0,0
"6473",1294,"Gm10021",0,0,0,0,0,0,0,0,0,0,0,0
"6474",615,"Gm3424",0,0,0,0,0,0,0,0,0,0,1,3
"6475",618,"Gm3248",0,2,1,0,0,0,0,0,0,0,2,2
"6476",765,"Gm3453",13,6,12,18,7,3,0,0,0,1,4,8
"6477",615,"Gm6337",0,0,0,1,0,2,1,0,0,0,16,8
"6478",800,"Gm3194",5,9,10,7,8,8,0,3,0,1,1,7
"6479",1146,"Gm3476",4,2,2,1,3,2,0,0,0,0,24,9
"6480",2277,"Gm3411",229,255,310,262,209,165,27,26,2,13,63,99
